"","subdistrict","code","area_ha"
"1",3215010,1,124.875
"2",3215010,2,1088.0625
"3",3215010,3,365.25
"4",3215010,4,2199.0625
"5",3215011,1,19.625
"6",3215011,2,238.25
"7",3215011,3,60.75
"8",3215011,4,473.25
"9",3215020,1,22.5
"10",3215020,2,366.5625
"11",3215020,3,21.4375
"12",3215020,4,105.0625
"13",3215031,1,35.625
"14",3215031,2,302.375
"15",3215031,3,93.5625
"16",3215031,4,353.8125
"17",3215032,1,188.0625
"18",3215032,2,2291.1875
"19",3215032,3,110.6875
"20",3215032,4,658.625
"21",3215040,1,212.5
"22",3215040,2,1797.4375
"23",3215040,3,474.625
"24",3215040,4,1655.5625
"25",3215050,1,53.5625
"26",3215050,2,141.5625
"27",3215050,3,73.625
"28",3215050,4,169.6875
"29",3215051,1,71.9375
"30",3215051,2,402.8125
"31",3215051,3,108.6875
"32",3215051,4,429.25
"33",3215060,1,282.5
"34",3215060,2,458.125
"35",3215060,3,831.75
"36",3215060,4,3036.875
"37",3215070,1,21.875
"38",3215070,2,97.625
"39",3215070,3,64.0625
"40",3215070,4,221.875
"41",3215071,1,400.25
"42",3215071,2,151.75
"43",3215071,3,71.3125
"44",3215071,4,145.0625
"45",3215072,1,135.75
"46",3215072,2,79.875
"47",3215072,3,311.375
"48",3215072,4,1581.25
"49",3215081,1,124
"50",3215081,2,1216.375
"51",3215081,3,58.125
"52",3215081,4,7.375
"53",3215082,1,451.875
"54",3215082,2,3395.0625
"55",3215082,3,208.125
"56",3215082,4,166.25
"57",3215090,1,712.75
"58",3215090,2,1369.0625
"59",3215090,3,429.125
"60",3215090,4,1429.6875
"61",3215100,1,486.8125
"62",3215100,2,1237.8125
"63",3215100,3,822.3125
"64",3215100,4,1497.6875
"65",3215111,1,312.3125
"66",3215111,2,542.625
"67",3215111,3,333.3125
"68",3215111,4,637.0625
"69",3215112,1,697.625
"70",3215112,2,717.625
"71",3215112,3,196.875
"72",3215112,4,1051.625
"73",3215113,1,5.6875
"74",3215113,2,37.875
"75",3215113,3,12.75
"76",3215113,4,23.5625
"77",3215120,1,214.6875
"78",3215120,2,837.1875
"79",3215120,3,998.25
"80",3215120,4,1713.75
"81",3215130,1,702.0625
"82",3215130,2,7239.3125
"83",3215130,3,348.625
"84",3215130,4,359.1875
"85",3215140,1,126.6875
"86",3215140,2,2847.1875
"87",3215140,3,1813.9375
"88",3215140,4,215.8125
"89",3215150,1,146.5625
"90",3215150,2,3216.75
"91",3215150,3,49.5
"92",3215150,4,94.25
"93",3215151,1,39.375
"94",3215151,2,1026.0625
"95",3215151,3,159.75
"96",3215151,4,126.8125
"97",3215160,1,203.625
"98",3215160,2,3927.5625
"99",3215160,3,34.6875
"100",3215160,4,141.625
"101",3215161,1,111.5
"102",3215161,2,3759.1875
"103",3215161,3,68.25
"104",3215161,4,95.0625
"105",3215170,1,93.125
"106",3215170,2,4002.625
"107",3215170,3,178.875
"108",3215170,4,422.6875
"109",3215180,1,250
"110",3215180,2,4088.6875
"111",3215180,3,321.1875
"112",3215180,4,306.5625
"113",3215190,1,319.1875
"114",3215190,2,4151.5625
"115",3215190,3,267.75
"116",3215190,4,50.9375
"117",3215200,1,277.125
"118",3215200,2,2366.125
"119",3215200,3,157.1875
"120",3215200,4,144.375
