"","subdistrict","code","area_ha"
"1",3212010,1,454.75
"2",3212010,2,334.5625
"3",3212010,3,2698.0625
"4",3212010,4,5029
"5",3212011,1,41
"6",3212011,2,60.125
"7",3212011,3,677.1875
"8",3212011,4,2653.375
"9",3212020,1,1066.5625
"10",3212020,2,112.625
"11",3212020,3,4147.125
"12",3212020,4,4422.375
"13",3212030,1,196.8125
"14",3212030,2,1122.4375
"15",3212030,3,4509.875
"16",3212030,4,185.875
"17",3212040,1,238.9375
"18",3212040,2,195.375
"19",3212040,3,4856.1875
"20",3212040,4,1435.4375
"21",3212041,1,56.4375
"22",3212041,2,149.5
"23",3212041,3,3815.5
"24",3212041,4,137.3125
"25",3212050,1,38
"26",3212050,2,1709.125
"27",3212050,3,2725.0625
"28",3212050,4,81.9375
"29",3212060,1,47.5625
"30",3212060,2,190.125
"31",3212060,3,58.4375
"32",3212060,4,1551.6875
"33",3212061,1,35.375
"34",3212061,2,15.375
"35",3212061,3,1137.625
"36",3212061,4,1351.25
"37",3212070,1,121.625
"38",3212070,2,405.0625
"39",3212070,3,3361.6875
"40",3212070,4,1699.25
"41",3212080,1,28.6875
"42",3212080,2,1091
"43",3212080,3,1677.9375
"44",3212080,4,320.125
"45",3212081,1,8.8125
"46",3212081,2,260.5625
"47",3212081,3,1158
"48",3212081,4,17.9375
"49",3212090,1,322.3125
"50",3212090,2,3985.6875
"51",3212090,3,89.9375
"52",3212090,4,98.3125
"53",3212100,1,239.375
"54",3212100,2,1543.5
"55",3212100,3,331.75
"56",3212100,4,220.3125
"57",3212101,1,33.25
"58",3212101,2,831.5625
"59",3212101,3,699.3125
"60",3212101,4,329.5
"61",3212110,1,161.75
"62",3212110,2,2917.1875
"63",3212110,3,414.1875
"64",3212110,4,55.5
"65",3212120,1,130.6875
"66",3212120,2,3202.6875
"67",3212120,3,1041.4375
"68",3212120,4,46.3125
"69",3212130,1,53.5
"70",3212130,2,1896.25
"71",3212130,3,491.375
"72",3212130,4,61.4375
"73",3212140,1,48.0625
"74",3212140,2,948.125
"75",3212140,3,15.125
"76",3212140,4,35.375
"77",3212150,1,124.375
"78",3212150,2,1357.75
"79",3212150,3,412
"80",3212150,4,188.6875
"81",3212160,1,21.8125
"82",3212160,2,217.4375
"83",3212160,3,846.6875
"84",3212160,4,54.25
"85",3212161,1,4.5625
"86",3212161,2,189.5625
"87",3212161,3,139.875
"88",3212161,4,15.125
"89",3212162,1,10.5625
"90",3212162,2,448.6875
"91",3212162,3,152.125
"92",3212162,4,7.1875
"93",3212170,1,44.3125
"94",3212170,2,1766.1875
"95",3212170,3,459.25
"96",3212170,4,78.3125
"97",3212171,1,51.125
"98",3212171,2,1546.875
"99",3212171,3,305.25
"100",3212171,4,29.8125
"101",3212180,1,93.375
"102",3212180,2,3186.1875
"103",3212180,3,1573.8125
"104",3212180,4,52.25
"105",3212190,1,805.5
"106",3212190,2,3528.8125
"107",3212190,3,1102.3125
"108",3212190,4,341.375
"109",3212200,1,353.6875
"110",3212200,2,1667.1875
"111",3212200,3,1570.5
"112",3212200,4,127
"113",3212210,1,669
"114",3212210,2,4290
"115",3212210,3,1119.5625
"116",3212210,4,172.75
"117",3212220,1,670
"118",3212220,2,1939.5
"119",3212220,3,62.5
"120",3212220,4,252.6875
"121",3212221,1,1006.1875
"122",3212221,2,1467.8125
"123",3212221,3,77
"124",3212221,4,202.1875
"125",3213010,1,173.5625
"126",3213010,2,589.6875
"127",3213010,3,169.9375
"128",3213010,4,677.9375
"129",3213011,1,103.5625
"130",3213011,2,277
"131",3213011,3,114.6875
"132",3213011,4,554
"133",3213020,1,51.375
"134",3213020,2,363.8125
"135",3213020,3,37.5625
"136",3213020,4,301.25
"137",3213021,1,61.375
"138",3213021,2,159.5
"139",3213021,3,121.875
"140",3213021,4,216.25
"141",3213030,1,61.0625
"142",3213030,2,257.5625
"143",3213030,3,78.5
"144",3213030,4,129.875
"145",3213031,1,88.5625
"146",3213031,2,718.875
"147",3213031,3,94.8125
"148",3213031,4,325.3125
"149",3213040,1,88.5
"150",3213040,2,473.875
"151",3213040,3,314.1875
"152",3213040,4,304.0625
"153",3213050,1,71.5625
"154",3213050,2,725.75
"155",3213050,3,138.25
"156",3213050,4,1078.125
"157",3213060,1,107.3125
"158",3213060,2,432
"159",3213060,3,209.4375
"160",3213060,4,1040.0625
"161",3213070,1,72.25
"162",3213070,2,408.8125
"163",3213070,3,369.375
"164",3213070,4,936.3125
"165",3213080,1,99.375
"166",3213080,2,302.5
"167",3213080,3,216.4375
"168",3213080,4,485.0625
"169",3213081,1,84.875
"170",3213081,2,537.6875
"171",3213081,3,139.375
"172",3213081,4,439.75
"173",3213090,1,226.75
"174",3213090,2,566.75
"175",3213090,3,359.75
"176",3213090,4,520.9375
"177",3213100,1,322.25
"178",3213100,2,634.875
"179",3213100,3,1429
"180",3213100,4,2793.0625
"181",3213110,1,490.4375
"182",3213110,2,814.0625
"183",3213110,3,4371.8125
"184",3213110,4,1174.9375
"185",3213120,1,86.5625
"186",3213120,2,641.0625
"187",3213120,3,795.0625
"188",3213120,4,460.9375
"189",3213130,1,272.4375
"190",3213130,2,859.875
"191",3213130,3,815.5
"192",3213130,4,1107
"193",3213140,1,369.8125
"194",3213140,2,610.4375
"195",3213140,3,822.75
"196",3213140,4,1563.0625
"197",3213141,1,132.3125
"198",3213141,2,385.625
"199",3213141,3,380.5
"200",3213141,4,605.8125
"201",3213150,1,125.25
"202",3213150,2,823.25
"203",3213150,3,515.8125
"204",3213150,4,1147
"205",3213160,1,353.3125
"206",3213160,2,4186.6875
"207",3213160,3,767.25
"208",3213160,4,34.6875
"209",3213170,1,301.4375
"210",3213170,2,7122.4375
"211",3213170,3,1522.625
"212",3213170,4,77.25
"213",3213171,1,116.375
"214",3213171,2,73.3125
"215",3213171,3,1592.0625
"216",3213171,4,156.875
"217",3213180,1,230.5625
"218",3213180,2,6092
"219",3213180,3,2085.0625
"220",3213180,4,144.4375
"221",3213190,1,582.6875
"222",3213190,2,4984.5625
"223",3213190,3,137.375
"224",3213190,4,216.5
"225",3213191,1,162.9375
"226",3213191,2,1583.375
"227",3213191,3,188.375
"228",3213191,4,40.25
"229",3213200,1,1052.375
"230",3213200,2,1323.5625
"231",3213200,3,118.375
"232",3213200,4,197.5
"233",3213201,1,324.5
"234",3213201,2,2508.5
"235",3213201,3,17.3125
"236",3213201,4,19.1875
"237",3213210,1,236.25
"238",3213210,2,695.125
"239",3213210,3,131.5
"240",3213210,4,115.375
"241",3213220,1,361.4375
"242",3213220,2,4466.3125
"243",3213220,3,168.5625
"244",3213220,4,87.625
"245",3215010,1,159.75
"246",3215010,2,456.875
"247",3215010,3,340.3125
"248",3215010,4,769.0625
"249",3215011,1,18.3125
"250",3215011,2,61.5625
"251",3215011,3,46.125
"252",3215011,4,284.6875
