"","subdistrict","code","area_ha"
"1",3212010,1,36.9375
"2",3212010,2,1293.3125
"3",3212010,3,81.8125
"4",3212010,4,7104.375
"5",3212011,1,31.8125
"6",3212011,2,330.5625
"7",3212011,3,11.25
"8",3212011,4,3058.1875
"9",3212020,1,1014.3125
"10",3212020,2,1543.9375
"11",3212020,3,790.3125
"12",3212020,4,6400.25
"13",3212030,1,1130.0625
"14",3212030,2,345.75
"15",3212030,3,346.6875
"16",3212030,4,4192.625
"17",3212040,1,1138.4375
"18",3212040,2,1802.0625
"19",3212040,3,595.5625
"20",3212040,4,3189.8125
"21",3212041,1,183.625
"22",3212041,2,368.75
"23",3212041,3,395.0625
"24",3212041,4,3211.3125
"25",3212050,1,542.0625
"26",3212050,2,75.375
"27",3212050,3,405.5
"28",3212050,4,3531.1875
"29",3212060,1,26.1875
"30",3212060,2,22.6875
"31",3212060,3,34.4375
"32",3212060,4,1764.5625
"33",3212061,1,48.125
"34",3212061,2,77.75
"35",3212061,3,704.375
"36",3212061,4,1709.375
"37",3212070,1,27.5625
"38",3212070,2,64.25
"39",3212070,3,303.6875
"40",3212070,4,5192.125
"41",3212080,1,449.8125
"42",3212080,2,103.625
"43",3212080,3,109.75
"44",3212080,4,2454.5625
"45",3212081,1,890.9375
"46",3212081,2,33.5625
"47",3212081,3,137.75
"48",3212081,4,383.0625
"49",3212090,1,3830.375
"50",3212090,2,98.625
"51",3212090,3,361.875
"52",3212090,4,205.3125
"53",3212100,1,1669.8125
"54",3212100,2,89.125
"55",3212100,3,261.375
"56",3212100,4,314.625
"57",3212101,1,813
"58",3212101,2,85.9375
"59",3212101,3,271.25
"60",3212101,4,723.4375
"61",3212110,1,2618.625
"62",3212110,2,314.8125
"63",3212110,3,90.1875
"64",3212110,4,525
"65",3212120,1,1588.6875
"66",3212120,2,234.625
"67",3212120,3,251.125
"68",3212120,4,2346.6875
"69",3212130,1,82.875
"70",3212130,2,82.5
"71",3212130,3,50.625
"72",3212130,4,2286.5625
"73",3212140,1,359.6875
"74",3212140,2,671
"75",3212140,3,6.5625
"76",3212140,4,9.4375
"77",3212150,1,257.0625
"78",3212150,2,1231.3125
"79",3212150,3,13.5625
"80",3212150,4,580.875
"81",3212160,1,52.5
"82",3212160,2,931.1875
"83",3212160,3,27.5
"84",3212160,4,129
"85",3212161,1,59.375
"86",3212161,2,113.75
"87",3212161,3,5.4375
"88",3212161,4,170.5625
"89",3212162,1,10.4375
"90",3212162,2,606.625
"91",3212162,3,1.375
"92",3212162,4,0.125
"93",3212170,1,664.5
"94",3212170,2,880.6875
"95",3212170,3,105.6875
"96",3212170,4,697.1875
"97",3212171,1,304.6875
"98",3212171,2,1565.625
"99",3212171,3,25.75
"100",3212171,4,37
"101",3212180,1,3189.625
"102",3212180,2,625.625
"103",3212180,3,511.375
"104",3212180,4,579.0625
"105",3212190,1,832.0625
"106",3212190,2,410.5625
"107",3212190,3,676.3125
"108",3212190,4,3859.0625
"109",3212200,1,89.8125
"110",3212200,2,116
"111",3212200,3,46.75
"112",3212200,4,3465.8125
"113",3212210,1,185.9375
"114",3212210,2,468.375
"115",3212210,3,31.1875
"116",3212210,4,5566.25
"117",3212220,1,245.625
"118",3212220,2,164.9375
"119",3212220,3,163.3125
"120",3212220,4,2350.8125
"121",3212221,1,59.75
"122",3212221,2,31.0625
"123",3212221,3,150.125
"124",3212221,4,2512.25
"125",3213010,1,157.5
"126",3213010,2,559.9375
"127",3213010,3,160
"128",3213010,4,734
"129",3213011,1,92.125
"130",3213011,2,325.5
"131",3213011,3,42.9375
"132",3213011,4,588.875
"133",3213020,1,51.75
"134",3213020,2,407.0625
"135",3213020,3,16.4375
"136",3213020,4,278.3125
"137",3213021,1,59.5625
"138",3213021,2,148.0625
"139",3213021,3,32
"140",3213021,4,319.875
"141",3213030,1,47.375
"142",3213030,2,208.25
"143",3213030,3,21.8125
"144",3213030,4,249.6875
"145",3213031,1,102.3125
"146",3213031,2,517.625
"147",3213031,3,204.5
"148",3213031,4,402.9375
"149",3213040,1,108.25
"150",3213040,2,324.8125
"151",3213040,3,101.9375
"152",3213040,4,646.1875
"153",3213050,1,102.375
"154",3213050,2,613.25
"155",3213050,3,156.875
"156",3213050,4,1141.875
"157",3213060,1,48.3125
"158",3213060,2,61.875
"159",3213060,3,9.0625
"160",3213060,4,1672.375
"161",3213070,1,80.3125
"162",3213070,2,212.0625
"163",3213070,3,104.0625
"164",3213070,4,1391.125
"165",3213080,1,116.5
"166",3213080,2,128.125
"167",3213080,3,60.5
"168",3213080,4,798.375
"169",3213081,1,74.5
"170",3213081,2,196.6875
"171",3213081,3,71.9375
"172",3213081,4,859.0625
"173",3213090,1,99.25
"174",3213090,2,144.125
"175",3213090,3,80.1875
"176",3213090,4,1353.1875
"177",3213100,1,238.5625
"178",3213100,2,518.4375
"179",3213100,3,581.75
"180",3213100,4,3843.125
"181",3213110,1,662.0625
"182",3213110,2,1164.8125
"183",3213110,3,499.6875
"184",3213110,4,4525.5625
"185",3213120,1,154.125
"186",3213120,2,385.3125
"187",3213120,3,61.75
"188",3213120,4,1383.8125
"189",3213130,1,88.9375
"190",3213130,2,185.3125
"191",3213130,3,9.75
"192",3213130,4,2772.125
"193",3213140,1,128.3125
"194",3213140,2,68.5625
"195",3213140,3,44.4375
"196",3213140,4,3127
"197",3213141,1,232.75
"198",3213141,2,129.9375
"199",3213141,3,87.9375
"200",3213141,4,1054.125
"201",3213150,1,117.4375
"202",3213150,2,123.125
"203",3213150,3,40.0625
"204",3213150,4,2331.6875
"205",3213160,1,165.0625
"206",3213160,2,348.125
"207",3213160,3,17.875
"208",3213160,4,4811
"209",3213170,1,124.6875
"210",3213170,2,179.125
"211",3213170,3,15.8125
"212",3213170,4,8704.9375
"213",3213171,1,345.125
"214",3213171,2,357.75
"215",3213171,3,25.3125
"216",3213171,4,1210.125
"217",3213180,1,168.5
"218",3213180,2,1472.8125
"219",3213180,3,151.5625
"220",3213180,4,6759.9375
"221",3213190,1,390.75
"222",3213190,2,236.5
"223",3213190,3,962.0625
"224",3213190,4,4332.4375
"225",3213191,1,170.625
"226",3213191,2,140
"227",3213191,3,235.75
"228",3213191,4,1429
"229",3213200,1,177.3125
"230",3213200,2,195.1875
"231",3213200,3,492.5625
"232",3213200,4,1826.75
"233",3213201,1,35.4375
"234",3213201,2,26.5
"235",3213201,3,26.3125
"236",3213201,4,2781.6875
"237",3213210,1,49.1875
"238",3213210,2,70
"239",3213210,3,231.1875
"240",3213210,4,828.0625
"241",3213220,1,111.0625
"242",3213220,2,596.125
"243",3213220,3,120.625
"244",3213220,4,4256
"245",3215010,1,25.375
"246",3215010,2,569.5625
"247",3215010,3,41.9375
"248",3215010,4,3149.0625
"249",3215011,1,1.25
"250",3215011,2,63.1875
"251",3215011,4,731.8125
"252",3215020,1,19.0625
"253",3215020,2,147.375
"254",3215020,3,3.25
"255",3215020,4,347.875
"256",3215031,1,41
"257",3215031,2,140
"258",3215031,3,3.125
"259",3215031,4,604.3125
"260",3215032,1,263.875
"261",3215032,2,1355.625
"262",3215032,3,190.0625
"263",3215032,4,1448.9375
"264",3215040,1,475.75
"265",3215040,2,1371.1875
"266",3215040,3,268.625
"267",3215040,4,2030.4375
"268",3215050,1,31.5625
"269",3215050,2,164.0625
"270",3215050,3,3.75
"271",3215050,4,236.3125
"272",3215051,1,265
"273",3215051,2,482.25
"274",3215051,3,43.3125
"275",3215051,4,221.375
"276",3215060,1,201.1875
"277",3215060,2,717.875
"278",3215060,3,16.625
"279",3215060,4,3684.25
"280",3215070,1,0.4375
"281",3215070,2,46.0625
"282",3215070,4,1212.8125
"283",3215071,1,95.5625
"284",3215071,2,378.25
"285",3215071,3,71.375
"286",3215071,4,3573.8125
"287",3215072,1,38.125
"288",3215072,2,306.125
"289",3215072,3,10.625
"290",3215072,4,2716.5
"291",3215081,1,648.375
"292",3215081,2,198.4375
"293",3215081,3,600.9375
"294",3215081,4,4489.1875
"295",3215082,1,745.5625
"296",3215082,2,67.875
"297",3215082,3,395.6875
"298",3215082,4,3125.3125
"299",3215090,1,555.8125
"300",3215090,2,430.875
"301",3215090,3,17.25
"302",3215090,4,2942.125
"303",3215100,1,345.5625
"304",3215100,2,763.1875
"305",3215100,3,54.9375
