"","subdistrict","code","area_ha"
"1",3212010,1,2974.0625
"2",3212010,2,2548
"3",3212010,3,1412.0625
"4",3212010,4,1582.3125
"5",3212011,1,1415.75
"6",3212011,2,1072.3125
"7",3212011,3,76.9375
"8",3212011,4,866.625
"9",3212020,1,2619.125
"10",3212020,2,5220.75
"11",3212020,3,1436.5625
"12",3212020,4,472.25
"13",3212030,1,3191.25
"14",3212030,2,1169.125
"15",3212030,3,663.9375
"16",3212030,4,990.75
"17",3212040,1,2431.0625
"18",3212040,2,3417.375
"19",3212040,3,350.8125
"20",3212040,4,526.75
"21",3212041,1,1036.3125
"22",3212041,2,1365
"23",3212041,3,1291.875
"24",3212041,4,465.125
"25",3212050,1,2308.625
"26",3212050,2,633.6875
"27",3212050,3,702.0625
"28",3212050,4,909.625
"29",3212060,1,1265.6875
"30",3212060,2,420.875
"31",3212060,3,92.5625
"32",3212060,4,68.6875
"33",3212061,1,676.875
"34",3212061,2,341.25
"35",3212061,3,168.375
"36",3212061,4,1353.125
"37",3212070,1,2944.5625
"38",3212070,2,491.25
"39",3212070,3,652.8125
"40",3212070,4,1499
"41",3212080,1,443.625
"42",3212080,2,385.1875
"43",3212080,3,539.375
"44",3212080,4,1749.5625
"45",3212081,1,19.1875
"46",3212081,2,114.125
"47",3212081,3,474.9375
"48",3212081,4,837.0625
"49",3212090,1,3974.1875
"50",3212090,2,62.9375
"51",3212090,3,113.375
"52",3212090,4,345.6875
"53",3212100,1,1241.5
"54",3212100,2,75.3125
"55",3212100,3,255.375
"56",3212100,4,762.75
"57",3212101,1,504.4375
"58",3212101,2,42
"59",3212101,3,146.5625
"60",3212101,4,1200.625
"61",3212110,1,372.9375
"62",3212110,2,250.3125
"63",3212110,3,334.5625
"64",3212110,4,2590.9375
"65",3212120,1,102.9375
"66",3212120,2,234.875
"67",3212120,3,1112.875
"68",3212120,4,2970.4375
"69",3212130,1,226.5
"70",3212130,2,130.4375
"71",3212130,3,292.9375
"72",3212130,4,1852.6875
"73",3212140,1,44.6875
"74",3212140,2,54.8125
"75",3212140,3,128.3125
"76",3212140,4,818.875
"77",3212150,1,441.125
"78",3212150,2,144.125
"79",3212150,3,112.5625
"80",3212150,4,1385
"81",3212160,1,282.6875
"82",3212160,2,330.4375
"83",3212160,3,267.0625
"84",3212160,4,260
"85",3212161,1,140.6875
"86",3212161,2,141.75
"87",3212161,3,31.8125
"88",3212161,4,34.875
"89",3212162,1,290.9375
"90",3212162,2,310.125
"91",3212162,3,13.1875
"92",3212162,4,4.3125
"93",3212170,1,75.1875
"94",3212170,2,13.1875
"95",3212170,3,386.8125
"96",3212170,4,1872.875
"97",3212171,1,408.75
"98",3212171,2,197.375
"99",3212171,3,484.4375
"100",3212171,4,842.5
"101",3212180,1,941.3125
"102",3212180,2,2271.0625
"103",3212180,3,946.625
"104",3212180,4,746.625
"105",3212190,1,1995.3125
"106",3212190,2,2267.5625
"107",3212190,3,187
"108",3212190,4,1328.125
"109",3212200,1,686.625
"110",3212200,2,141
"111",3212200,3,111
"112",3212200,4,2779.75
"113",3212210,1,358.625
"114",3212210,2,193.375
"115",3212210,3,454.5625
"116",3212210,4,5245.1875
"117",3212220,1,124.9375
"118",3212220,2,333.875
"119",3212220,3,195.0625
"120",3212220,4,2270.8125
"121",3212221,1,233.0625
"122",3212221,2,286.75
"123",3212221,3,1003.125
"124",3212221,4,1230.25
"125",3213010,1,25.0625
"126",3213010,2,192
"127",3213010,3,55.1875
"128",3213010,4,1339.875
"129",3213011,1,8.8125
"130",3213011,2,41
"131",3213011,3,12.5625
"132",3213011,4,988.75
"133",3213020,1,7.4375
"134",3213020,2,131.9375
"135",3213020,3,6.5
"136",3213020,4,608.1875
"137",3213021,1,12.625
"138",3213021,2,68.0625
"139",3213021,3,17.6875
"140",3213021,4,461.6875
"141",3213030,1,17.4375
"142",3213030,2,125.125
"143",3213030,3,22.8125
"144",3213030,4,362.3125
"145",3213031,1,35.875
"146",3213031,2,210.9375
"147",3213031,3,194.375
"148",3213031,4,786.25
"149",3213040,1,19.125
"150",3213040,2,99.25
"151",3213040,3,89.125
"152",3213040,4,974.1875
"153",3213050,1,40.25
"154",3213050,2,198.75
"155",3213050,3,103.6875
"156",3213050,4,1673.8125
"157",3213060,1,260.75
"158",3213060,2,114.125
"159",3213060,3,106.125
"160",3213060,4,1309.4375
"161",3213070,1,57.6875
"162",3213070,2,190.375
"163",3213070,3,169.9375
"164",3213070,4,1369.75
"165",3213080,1,11.375
"166",3213080,2,299.5
"167",3213080,3,51.5
"168",3213080,4,742.0625
"169",3213081,1,11.4375
"170",3213081,2,130
"171",3213081,3,58.375
"172",3213081,4,1002.75
"173",3213090,1,15.3125
"174",3213090,2,246.3125
"175",3213090,3,30.1875
"176",3213090,4,1385.25
"177",3213100,1,190.9375
"178",3213100,2,2787
"179",3213100,3,151.75
"180",3213100,4,2050
"181",3213110,1,441.6875
"182",3213110,2,1667.25
"183",3213110,3,250.375
"184",3213110,4,4493.3125
"185",3213120,1,92
"186",3213120,2,217.9375
"187",3213120,3,77.6875
"188",3213120,4,1598.1875
"189",3213130,1,477.8125
"190",3213130,2,601.6875
"191",3213130,3,299.3125
"192",3213130,4,1676.5
"193",3213140,1,33.5
"194",3213140,2,451.8125
"195",3213140,3,158.25
