"","subdistrict","code","area_ha"
"1",3212010,1,1154.4375
"2",3212010,2,6479.1875
"3",3212010,3,288.25
"4",3212010,4,594.5
"5",3212011,1,540.125
"6",3212011,2,1996.6875
"7",3212011,3,315.1875
"8",3212011,4,579.6875
"9",3212020,1,735.4375
"10",3212020,2,8027.375
"11",3212020,3,500.5625
"12",3212020,4,485.375
"13",3212030,1,431.8125
"14",3212030,2,5220.1875
"15",3212030,3,94.25
"16",3212030,4,268.8125
"17",3212040,1,633.0625
"18",3212040,2,5322.9375
"19",3212040,3,255.375
"20",3212040,4,514.5625
"21",3212041,1,156.25
"22",3212041,2,3945.6875
"23",3212041,3,27.4375
"24",3212041,4,29.375
"25",3212050,1,329.625
"26",3212050,2,4157
"27",3212050,3,21.375
"28",3212050,4,46.125
"29",3212060,1,248.9375
"30",3212060,2,1331.8125
"31",3212060,3,53.25
"32",3212060,4,213.8125
"33",3212061,1,152.1875
"34",3212061,2,1164.75
"35",3212061,3,50.75
"36",3212061,4,1171.9375
"37",3212070,1,527.9375
"38",3212070,2,4478.9375
"39",3212070,3,36.125
"40",3212070,4,544.6875
"41",3212080,1,222
"42",3212080,2,2712.625
"43",3212080,3,40.1875
"44",3212080,4,142.9375
"45",3212081,1,374
"46",3212081,2,926.625
"47",3212081,3,51.5
"48",3212081,4,93.1875
"49",3212090,1,511.125
"50",3212090,2,1406.375
"51",3212090,3,130.625
"52",3212090,4,2448.0625
"53",3212100,1,482.625
"54",3212100,2,1109.375
"55",3212100,3,19.125
"56",3212100,4,723.8125
"57",3212101,1,331.5625
"58",3212101,2,1310.75
"59",3212101,3,28.25
"60",3212101,4,223.0625
"61",3212110,1,462.0625
"62",3212110,2,2820.1875
"63",3212110,3,29.9375
"64",3212110,4,236.4375
"65",3212120,1,498.25
"66",3212120,2,3684.6875
"67",3212120,3,33
"68",3212120,4,205.3125
"69",3212130,1,319.125
"70",3212130,2,2111.25
"71",3212130,3,23.375
"72",3212130,4,48.8125
"73",3212140,1,125.5625
"74",3212140,2,861.5625
"75",3212140,3,25.125
"76",3212140,4,34.4375
"77",3212150,1,373.9375
"78",3212150,2,1227.5625
"79",3212150,3,112.3125
"80",3212150,4,369
"81",3212160,1,232.625
"82",3212160,2,805.8125
"83",3212160,3,43.75
"84",3212160,4,58
"85",3212161,1,37.4375
"86",3212161,2,293.375
"87",3212161,3,8.6875
"88",3212161,4,9.625
"89",3212162,1,15.875
"90",3212162,2,567.375
"91",3212162,3,19.3125
"92",3212162,4,16
"93",3212170,1,354.3125
"94",3212170,2,1847.75
"95",3212170,3,50.6875
"96",3212170,4,95.3125
"97",3212171,1,178.9375
"98",3212171,2,1485.9375
"99",3212171,3,89.3125
"100",3212171,4,178.875
"101",3212180,1,394.6875
"102",3212180,2,4126.875
"103",3212180,3,118.5
"104",3212180,4,265.625
"105",3212190,1,1199.3125
"106",3212190,2,2774.875
"107",3212190,3,545.4375
"108",3212190,4,1258.375
"109",3212200,1,722.1875
"110",3212200,2,2340.8125
"111",3212200,3,117.125
"112",3212200,4,538.25
"113",3212210,1,1028.125
"114",3212210,2,4021.3125
"115",3212210,3,142.9375
"116",3212210,4,1058.9375
"117",3212220,1,194.6875
"118",3212220,2,1412.25
