"","subdistrict","code","area_ha"
"1",3212010,1,241.5
"2",3212010,2,7162.125
"3",3212010,3,260.0625
"4",3212010,4,852.6875
"5",3212011,1,222.75
"6",3212011,2,2750.875
"7",3212011,3,146.875
"8",3212011,4,311.1875
"9",3212020,1,88
"10",3212020,2,8069.375
"11",3212020,3,659.75
"12",3212020,4,931.6875
"13",3212030,1,406.4375
"14",3212030,2,2933.0625
"15",3212030,3,440.5625
"16",3212030,4,2234.9375
"17",3212040,1,301.375
"18",3212040,2,3621.8125
"19",3212040,3,1440.5625
"20",3212040,4,1362.125
"21",3212041,1,509.125
"22",3212041,2,1845.8125
"23",3212041,3,1098.8125
"24",3212041,4,705
"25",3212050,1,796.4375
"26",3212050,2,1578.0625
"27",3212050,3,1049.625
"28",3212050,4,1130
"29",3212060,1,388.25
"30",3212060,2,1096.625
"31",3212060,3,69.5
"32",3212060,4,293.4375
"33",3212061,1,707.0625
"34",3212061,2,1208.4375
"35",3212061,3,196.9375
"36",3212061,4,427.1875
"37",3212070,1,1407
"38",3212070,2,1531.1875
"39",3212070,3,801.25
"40",3212070,4,1848.3125
"41",3212080,1,343.5625
"42",3212080,2,1215
"43",3212080,3,150.4375
"44",3212080,4,1408.75
"45",3212081,1,490.5
"46",3212081,2,440.3125
"47",3212081,3,142.5
"48",3212081,4,372
"49",3212090,1,63.0625
"50",3212090,2,1222.5
"51",3212090,3,63.625
"52",3212090,4,3147.0625
"53",3212100,1,252.3125
"54",3212100,2,190.8125
"55",3212100,3,103.375
"56",3212100,4,1788.4375
"57",3212101,1,278.875
"58",3212101,2,128.4375
"59",3212101,3,186.0625
"60",3212101,4,1300.25
"61",3212110,1,869.5625
"62",3212110,2,1167.6875
"63",3212110,3,563.8125
"64",3212110,4,947.5625
"65",3212120,1,1039.6875
"66",3212120,2,1154.125
"67",3212120,3,887.125
"68",3212120,4,1340.1875
"69",3212130,1,458.8125
"70",3212130,2,375.3125
"71",3212130,3,609.3125
"72",3212130,4,1059.125
"73",3212140,1,121.375
"74",3212140,2,273.875
"75",3212140,3,255.9375
"76",3212140,4,395.5
"77",3212150,1,232.0625
"78",3212150,2,655.3125
"79",3212150,3,313.3125
"80",3212150,4,882.125
"81",3212160,1,92.375
"82",3212160,2,839.4375
"83",3212160,3,144.0625
"84",3212160,4,64.3125
"85",3212161,1,32.3125
"86",3212161,2,307.625
"87",3212161,3,4.25
"88",3212161,4,4.9375
"89",3212162,1,35.625
"90",3212162,2,533.9375
"91",3212162,3,41.25
"92",3212162,4,7.75
"93",3212170,1,308.4375
"94",3212170,2,302
"95",3212170,3,289.8125
"96",3212170,4,1447.875
"97",3212171,1,299.625
"98",3212171,2,601.3125
"99",3212171,3,524.125
"100",3212171,4,508
"101",3212180,1,413.6875
"102",3212180,2,2183.375
"103",3212180,3,1037.125
"104",3212180,4,1271.4375
"105",3212190,1,783.375
"106",3212190,2,2221.3125
"107",3212190,3,900.8125
"108",3212190,4,1872.5
"109",3212200,1,432.625
"110",3212200,2,2294.4375
"111",3212200,3,76.625
"112",3212200,4,914.6875
"113",3212210,1,728.6875
"114",3212210,2,3282.8125
"115",3212210,3,178.625
"116",3212210,4,2061.4375
"117",3212220,1,130.25
"118",3212220,2,1249.75
"119",3212220,3,163.5625
"120",3212220,4,1380.625
"121",3212221,1,44.5
"122",3212221,2,267.25
"123",3212221,3,214.0625
"124",3212221,4,2227.375
"125",3213010,1,85.5625
"126",3213010,2,386.625
"127",3213010,3,105.9375
"128",3213010,4,1033.125
"129",3213011,1,111.625
"130",3213011,2,365.75
"131",3213011,3,34.5
"132",3213011,4,537.4375
"133",3213020,1,25.5625
"134",3213020,2,305.3125
"135",3213020,3,9.5625
"136",3213020,4,413.375
"137",3213021,1,23.0625
"138",3213021,2,181.5
"139",3213021,3,27.9375
"140",3213021,4,327.125
"141",3213030,1,21.9375
"142",3213030,2,230.1875
"143",3213030,3,21.4375
"144",3213030,4,253.625
"145",3213031,1,55.875
"146",3213031,2,409.625
"147",3213031,3,75.875
"148",3213031,4,685.875
"149",3213040,1,143.4375
"150",3213040,2,560.5625
"151",3213040,3,49.0625
"152",3213040,4,427.4375
"153",3213050,1,72
"154",3213050,2,499.1875
"155",3213050,3,65.1875
"156",3213050,4,1378.625
"157",3213060,1,154.6875
"158",3213060,2,1090.625
"159",3213060,3,55.4375
"160",3213060,4,488.5
"161",3213070,1,155
"162",3213070,2,593.5
"163",3213070,3,90.6875
"164",3213070,4,947.5
"165",3213080,1,95.8125
"166",3213080,2,402.3125
