"","subdistrict","code","area_ha"
"1",3212010,1,112.0625
"2",3212010,2,3649.5625
"3",3212010,3,469.1875
"4",3212010,4,4285.625
"5",3212011,1,82.0625
"6",3212011,2,1844.0625
"7",3212011,3,519.25
"8",3212011,4,986.375
"9",3212020,1,65.625
"10",3212020,2,5716.4375
"11",3212020,3,935.375
"12",3212020,4,3031.3125
"13",3212030,1,327.75
"14",3212030,2,2540.1875
"15",3212030,3,443.75
"16",3212030,4,2703.3125
"17",3212040,1,262.875
"18",3212040,2,4298.25
"19",3212040,3,940.6875
"20",3212040,4,1224.0625
"21",3212041,1,487.9375
"22",3212041,2,2331.4375
"23",3212041,3,744.875
"24",3212041,4,594.5
"25",3212050,1,1102.375
"26",3212050,2,1727.5625
"27",3212050,3,800.875
"28",3212050,4,923.3125
"29",3212060,1,212.0625
"30",3212060,2,438.4375
"31",3212060,3,626.8125
"32",3212060,4,570.5
"33",3212061,1,981.6875
"34",3212061,2,672.875
"35",3212061,3,246.5625
"36",3212061,4,638.5
"37",3212070,1,2626.6875
"38",3212070,2,844.375
"39",3212070,3,941.75
"40",3212070,4,1174.875
"41",3212080,1,376.625
"42",3212080,2,702.5
"43",3212080,3,130.0625
"44",3212080,4,1908.5625
"45",3212081,1,664.1875
"46",3212081,2,235.625
"47",3212081,3,131.0625
"48",3212081,4,414.4375
"49",3212090,1,3528.1875
"50",3212090,2,519.8125
"51",3212090,3,71.875
"52",3212090,4,376.375
"53",3212100,1,1799.5
"54",3212100,2,110.125
"55",3212100,3,71.5
"56",3212100,4,353.8125
"57",3212101,1,667.75
"58",3212101,2,807.0625
"59",3212101,3,158.25
"60",3212101,4,260.5625
"61",3212110,1,1613.25
"62",3212110,2,1781.75
"63",3212110,3,43.375
"64",3212110,4,110.25
"65",3212120,1,2313
"66",3212120,2,1628.125
"67",3212120,3,82.9375
"68",3212120,4,397.0625
"69",3212130,1,1135.5625
"70",3212130,2,775.125
"71",3212130,3,105.3125
"72",3212130,4,486.5625
"73",3212140,1,374.6875
"74",3212140,2,636.0625
"75",3212140,3,18.6875
"76",3212140,4,17.25
"77",3212150,1,594.9375
"78",3212150,2,1041.25
"79",3212150,3,93.375
"80",3212150,4,353.25
"81",3212160,1,198.25
"82",3212160,2,830.625
"83",3212160,3,44.75
"84",3212160,4,66.5625
"85",3212161,1,75.875
"86",3212161,2,237.0625
"87",3212161,3,12.3125
"88",3212161,4,23.875
"89",3212162,1,53.875
"90",3212162,2,546.1875
"91",3212162,3,11.9375
"92",3212162,4,6.5625
"93",3212170,1,1146.0625
"94",3212170,2,974.3125
"95",3212170,3,41.5
"96",3212170,4,186.1875
"97",3212171,1,884.125
"98",3212171,2,751.4375
"99",3212171,3,101.4375
"100",3212171,4,196.0625
"101",3212180,1,255.4375
"102",3212180,2,2999
"103",3212180,3,312.0625
"104",3212180,4,1339.1875
"105",3212190,1,642.0625
"106",3212190,2,2950.8125
"107",3212190,3,464.1875
"108",3212190,4,1720.9375
"109",3212200,1,419.3125
"110",3212200,2,1327.625
"111",3212200,3,24.5
"112",3212200,4,1946.9375
"113",3212210,1,322.5
"114",3212210,2,1384.3125
