"","subdistrict","code","area_ha"
"1",3212010,1,1275
"2",3212010,2,4670.3125
"3",3212010,3,2130.375
"4",3212010,4,440.6875
"5",3212011,1,331.25
"6",3212011,2,689.875
"7",3212011,3,1485.625
"8",3212011,4,924.9375
"9",3212020,1,482.875
"10",3212020,2,2972.5
"11",3212020,3,5355.5625
"12",3212020,4,937.75
"13",3212030,1,329.625
"14",3212030,2,4921
"15",3212030,3,611.75
"16",3212030,4,152.5
"17",3212040,1,290.9375
"18",3212040,2,3993.9375
"19",3212040,3,1431.4375
"20",3212040,4,1009.5625
"21",3212041,1,102.875
"22",3212041,2,3882.5
"23",3212041,3,122
"24",3212041,4,51.375
"25",3212050,1,358.0625
"26",3212050,2,4052.0625
"27",3212050,3,100.9375
"28",3212050,4,43.0625
"29",3212060,1,280.75
"30",3212060,2,1458.3125
"31",3212060,3,34.9375
"32",3212060,4,73.8125
"33",3212061,1,131.125
"34",3212061,2,1910.1875
"35",3212061,3,28.4375
"36",3212061,4,469.875
"37",3212070,1,571.3125
"38",3212070,2,4880.6875
"39",3212070,3,47.5625
"40",3212070,4,88.1875
"41",3212080,1,224.0625
"42",3212080,2,2804.8125
"43",3212080,3,32.4375
"44",3212080,4,56.4375
"45",3212081,1,222.6875
"46",3212081,2,1180.875
"47",3212081,3,17.375
"48",3212081,4,24.375
"49",3212090,1,632.625
"50",3212090,2,2114.625
"51",3212090,3,455.3125
"52",3212090,4,1293.625
"53",3212100,1,493.9375
"54",3212100,2,1436.375
"55",3212100,3,54.75
"56",3212100,4,349.875
"57",3212101,1,194.5
"58",3212101,2,1627.25
"59",3212101,3,18.8125
"60",3212101,4,53.0625
"61",3212110,1,588.125
"62",3212110,2,2875.4375
"63",3212110,3,49.9375
"64",3212110,4,35.25
"65",3212120,1,486.5625
"66",3212120,2,3761.8125
"67",3212120,3,91.25
"68",3212120,4,81.5
"69",3212130,1,282.5625
"70",3212130,2,1985.8125
"71",3212130,3,110.4375
"72",3212130,4,123.75
"73",3212140,1,281.625
"74",3212140,2,725.6875
"75",3212140,3,17.4375
"76",3212140,4,21.9375
"77",3212150,1,531.5
"78",3212150,2,1440.8125
"79",3212150,3,41.75
"80",3212150,4,68.75
"81",3212160,1,215.25
"82",3212160,2,880.5
"83",3212160,3,27.1875
"84",3212160,4,17.25
"85",3212161,1,30.125
"86",3212161,2,287.5625
"87",3212161,3,24.875
"88",3212161,4,6.5625
"89",3212162,1,29.1875
"90",3212162,2,575.5
"91",3212162,3,11.9375
"92",3212162,4,1.9375
"93",3212170,1,447.8125
"94",3212170,2,1802.125
"95",3212170,3,53.125
"96",3212170,4,45.0625
"97",3212171,1,293.1875
"98",3212171,2,1487.875
"99",3212171,3,79.75
"100",3212171,4,72.25
"101",3212180,1,652
"102",3212180,2,4007.375
"103",3212180,3,123
"104",3212180,4,123.25
"105",3212190,1,1900.4375
"106",3212190,2,3346
