"","subdistrict","code","area_ha"
"1",3212010,1,3176.9375
"2",3212010,2,273
"3",3212010,3,1820.5
"4",3212010,4,3245.9375
"5",3212011,1,1805.3125
"6",3212011,2,86.6875
"7",3212011,3,22.75
"8",3212011,4,1516.875
"9",3212020,1,7964.4375
"10",3212020,2,119.375
"11",3212020,3,51.0625
"12",3212020,4,1613.875
"13",3212030,1,1150.5
"14",3212030,2,391.5
"15",3212030,3,2411.25
"16",3212030,4,2061.8125
"17",3212040,1,3452.875
"18",3212040,2,193.1875
"19",3212040,3,694.625
"20",3212040,4,2385.1875
"21",3212041,1,574.25
"22",3212041,2,41.125
"23",3212041,3,2128.0625
"24",3212041,4,1415.3125
"25",3212050,1,146
"26",3212050,2,360.5
"27",3212050,3,3818.625
"28",3212050,4,229
"29",3212060,1,38.9375
"30",3212060,2,1265.5
"31",3212060,3,496.6875
"32",3212060,4,46.6875
"33",3212061,1,145.6875
"34",3212061,2,1717.9375
"35",3212061,3,583.9375
"36",3212061,4,92.0625
"37",3212070,1,124.875
"38",3212070,2,1175.125
"39",3212070,3,4047.5
"40",3212070,4,240.125
"41",3212080,1,62.625
"42",3212080,2,1187.3125
"43",3212080,3,1715.75
"44",3212080,4,152.0625
"45",3212081,1,6.125
"46",3212081,2,1274.125
"47",3212081,3,142.4375
"48",3212081,4,22.625
"49",3212090,1,1347.75
"50",3212090,2,2708.0625
"51",3212090,3,101.4375
"52",3212090,4,339
"53",3212100,1,87.0625
"54",3212100,2,1645.375
"55",3212100,3,499.25
"56",3212100,4,103.25
"57",3212101,1,22.125
"58",3212101,2,1138.4375
"59",3212101,3,641.625
"60",3212101,4,91.4375
"61",3212110,1,43.5
"62",3212110,2,717.5625
"63",3212110,3,2094
"64",3212110,4,693.5625
"65",3212120,1,17.125
"66",3212120,2,3269.375
"67",3212120,3,1049.75
"68",3212120,4,84.875
"69",3212130,1,25.5625
"70",3212130,2,2096.0625
"71",3212130,3,284.25
"72",3212130,4,96.6875
"73",3212140,1,27.75
"74",3212140,2,910.9375
"75",3212140,3,93.5625
"76",3212140,4,14.4375
"77",3212150,1,120
"78",3212150,2,1363.3125
"79",3212150,3,504.9375
"80",3212150,4,94.5625
"81",3212160,1,11.625
"82",3212160,2,96.1875
"83",3212160,3,754
"84",3212160,4,278.375
"85",3212161,1,0.375
"86",3212161,2,38.4375
