"","subdistrict","code","area_ha"
"1",3212010,1,6637.125
"2",3212010,2,159
"3",3212010,3,295.1875
"4",3212010,4,1425.0625
"5",3212011,1,1748.0625
"6",3212011,2,54.875
"7",3212011,3,119.25
"8",3212011,4,1509.4375
"9",3212020,1,8826.5
"10",3212020,2,101.3125
"11",3212020,3,190.5625
"12",3212020,4,630.375
"13",3212030,1,3951.625
"14",3212030,2,499.5
"15",3212030,3,264.375
"16",3212030,4,1299.5
"17",3212040,1,5266.25
"18",3212040,2,580.375
"19",3212040,3,97.5
"20",3212040,4,781.875
"21",3212041,1,3281.25
"22",3212041,2,625.625
"23",3212041,3,33.25
"24",3212041,4,218.625
"25",3212050,1,3108.6875
"26",3212050,2,794.75
"27",3212050,3,62.4375
"28",3212050,4,588.25
"29",3212060,1,225.3125
"30",3212060,2,1402.875
"31",3212060,3,151.625
"32",3212060,4,68
"33",3212061,1,867.875
"34",3212061,2,1269.8125
"35",3212061,3,83.875
"36",3212061,4,318.0625
"37",3212070,1,2497.8125
"38",3212070,2,2037.25
"39",3212070,3,319.5
"40",3212070,4,733.125
"41",3212080,1,1076.4375
"42",3212080,2,369.1875
"43",3212080,3,129.0625
"44",3212080,4,1543.0625
"45",3212081,1,331.625
"46",3212081,2,676.5
"47",3212081,3,32.25
"48",3212081,4,404.9375
"49",3212090,1,751.375
"50",3212090,2,1931.5
"51",3212090,3,760.0625
"52",3212090,4,1053.25
"53",3212100,1,318
"54",3212100,2,746.125
"55",3212100,3,337.5625
"56",3212100,4,933.25
"57",3212101,1,403.875
"58",3212101,2,453.625
"59",3212101,3,96.375
"60",3212101,4,939.75
"61",3212110,1,2264.625
"62",3212110,2,883
"63",3212110,3,198.8125
"64",3212110,4,202.1875
"65",3212120,1,1104.1875
"66",3212120,2,1545.5625
"67",3212120,3,134.6875
"68",3212120,4,1636.6875
"69",3212130,1,558.5
"70",3212130,2,510.875
"71",3212130,3,95.375
"72",3212130,4,1337.8125
"73",3212140,1,521.8125
"74",3212140,2,186.5
"75",3212140,3,121.8125
"76",3212140,4,216.5625
"77",3212150,1,838.6875
"78",3212150,2,252.25
"79",3212150,3,445.25
"80",3212150,4,546.625
"81",3212160,1,680.4375
"82",3212160,2,398.5625
"83",3212160,3,30.375
"84",3212160,4,30.8125
"85",3212161,1,174.75
"86",3212161,2,92.375
"87",3212161,3,53.4375
"88",3212161,4,28.5625
"89",3212162,1,413.75
"90",3212162,2,198.5
"91",3212162,3,4.1875
"92",3212162,4,2.125
"93",3212170,1,1703
"94",3212170,2,401.125
"95",3212170,3,107.5625
"96",3212170,4,136.375
"97",3212171,1,1196.125
"98",3212171,2,335
"99",3212171,3,198.625
"100",3212171,4,203.3125
"101",3212180,1,2184
"102",3212180,2,777.125
"103",3212180,3,453.5625
"104",3212180,4,1490.9375
"105",3212190,1,1558.0625
"106",3212190,2,2533.375
"107",3212190,3,776.3125
"108",3212190,4,910.25
"109",3212200,1,490.125
"110",3212200,2,1102.5625
"111",3212200,3,1005.25
"112",3212200,4,1120.4375
"113",3212210,1,760.375
"114",3212210,2,2830.8125
"115",3212210,3,2180.125
"116",3212210,4,480
"117",3212220,1,211.75
"118",3212220,2,2158.6875
"119",3212220,3,441.8125
"120",3212220,4,112.4375
"121",3212221,1,232.875
"122",3212221,2,2448.625
"123",3212221,3,52.25
"124",3212221,4,19.4375
"125",3213010,1,319.25
"126",3213010,2,586.4375
"127",3213010,3,187
"128",3213010,4,518.6875
"129",3213011,1,206.75
"130",3213011,2,310.625
"131",3213011,3,93.9375
"132",3213011,4,437.625
"133",3213020,1,114.75
"134",3213020,2,456.375
"135",3213020,3,38.625
