"","paddy_raster_df","Freq"
"1","101",67333.9375
"2","102",4917.625
"3","103",4252
"4","104",10606.375
"5","201",7561.4375
"6","202",77593
"7","203",24490.8125
"8","204",5099.4375
"9","301",5356.4375
"10","302",954.75
"11","303",24647.0625
"12","304",9717.8125
"13","401",21542.5
"14","402",7964.1875
"15","403",3863.375
"16","404",32179.625
