"","subdistrict","code","area_ha"
"1",3212010,1,3585.5
"2",3212010,2,63.0625
"3",3212010,3,22.9375
"4",3212010,4,716.375
"5",3212011,1,7852.375
"6",3212011,2,71
"7",3212011,3,92.6875
"8",3212011,4,3.3125
"9",3212020,1,10012.5625
"10",3212020,2,12.5625
"11",3212020,3,16.375
"12",3212020,4,0.4375
"13",3212030,1,5050.625
"14",3212030,2,33.0625
"15",3212030,3,99.75
"16",3212030,4,1050.5
"17",3212040,1,3541.3125
"18",3212040,2,4.25
"19",3212040,3,20
"20",3212040,4,535.125
"21",3212041,1,7025.5
"22",3212041,2,16.125
"23",3212041,3,56.875
"24",3212041,4,148.25
"25",3212050,1,2383
"26",3212050,2,8.8125
"27",3212050,3,21.0625
"28",3212050,4,2286.625
"29",3212060,1,859.8125
"30",3212060,2,457.4375
"31",3212060,3,1034.25
"32",3212060,4,1243.0625
"33",3212061,1,574.6875
"34",3212061,2,1238.9375
"35",3212061,3,847.75
"36",3212061,4,1019.4375
"37",3212070,1,1502.5
"38",3212070,2,26.4375
"39",3212070,3,0.9375
"40",3212070,4,1483.4375
"41",3212080,1,79.75
"42",3212080,2,41.375
"43",3212080,3,1953.25
"44",3212080,4,405.5
"45",3212081,1,1184.3125
"46",3212081,2,79.25
"47",3212081,3,148.0625
"48",3212081,4,826.8125
"49",3212090,1,2353.75
"50",3212090,2,2055.875
"51",3212090,3,177.625
"52",3212090,4,23.125
"53",3212100,1,623.4375
"54",3212100,2,743.75
"55",3212100,3,149.8125
"56",3212100,4,538.375
"57",3212101,1,272.0625
"58",3212101,2,239.9375
"59",3212101,3,1186.3125
"60",3212101,4,595.1875
"61",3212110,1,2359.9375
"62",3212110,2,221.9375
"63",3212110,3,192.125
"64",3212110,4,909.0625
"65",3212120,1,383
"66",3212120,2,65.25
"67",3212120,3,2128.4375
"68",3212120,4,2020.8125
"69",3212130,1,352.5
"70",3212130,2,126.125
"71",3212130,3,1126.4375
"72",3212130,4,994.4375
