"","subdistrict","code","area_ha"
"1",3212010,1,1876
"2",3212010,2,2004.625
"3",3212010,3,299.8125
"4",3212010,4,80.75
"5",3212011,1,5470.5
"6",3212011,2,1567
"7",3212011,3,280.25
"8",3212011,4,304.8125
"9",3212020,1,3859
"10",3212020,2,5250.375
"11",3212020,3,536.8125
"12",3212020,4,77.5625
"13",3212030,1,4048.875
"14",3212030,2,1112.5
"15",3212030,3,667.6875
"16",3212030,4,177.1875
"17",3212040,1,2074.8125
"18",3212040,2,1662.125
"19",3212040,3,203.25
"20",3212040,4,8.875
"21",3212041,1,3581.9375
"22",3212041,2,2769.25
"23",3212041,3,425.0625
"24",3212041,4,86.3125
"25",3212050,1,2570.3125
"26",3212050,2,681.6875
"27",3212050,3,1249.8125
"28",3212050,4,43.4375
"29",3212060,1,2604.4375
"30",3212060,2,522.625
"31",3212060,3,270.75
"32",3212060,4,98.25
"33",3212061,1,2650.125
"34",3212061,2,664.125
"35",3212061,3,157.1875
"36",3212061,4,92.6875
"37",3212070,1,1964.625
"38",3212070,2,176.4375
"39",3212070,3,704.75
"40",3212070,4,63.5625
"41",3212080,1,2209.625
"42",3212080,2,106.25
"43",3212080,3,77.8125
"44",3212080,4,11.5
"45",3212081,1,1374.5
"46",3212081,2,391.9375
"47",3212081,3,361.0625
"48",3212081,4,25.125
"49",3212090,1,3676.625
"50",3212090,2,241.6875
"51",3212090,3,18.6875
"52",3212090,4,557.25
"53",3212100,1,1919.375
"54",3212100,2,36.25
"55",3212100,3,23.5625
"56",3212100,4,16.375
"57",3212101,1,2151.125
"58",3212101,2,21.125
"59",3212101,3,31.1875
"60",3212101,4,20.25
"61",3212110,1,3393.9375
"62",3212110,2,34.5
"63",3212110,3,61.625
"64",3212110,4,49.5
"65",3212120,1,3708.625
"66",3212120,2,261.125
"67",3212120,3,425.125
"68",3212120,4,20.8125
"69",3212130,1,2148.375
"70",3212130,2,121
"71",3212130,3,209.3125
"72",3212130,4,20.4375
"73",3212140,1,974.875
"74",3212140,2,23.875
"75",3212140,3,26.9375
"76",3212140,4,12.6875
"77",3212150,1,1471.125
"78",3212150,2,74.0625
"79",3212150,3,63.3125
"80",3212150,4,27.3125
"81",3212160,1,453.6875
"82",3212160,2,493.5
"83",3212160,3,323.5
"84",3212160,4,35.1875
"85",3212161,1,303
"86",3212161,2,186.4375
"87",3212161,3,171.625
"88",3212161,4,5.1875
"89",3212162,1,453.75
"90",3212162,2,92.1875
"91",3212162,3,8.9375
"92",3212162,4,10.5
"93",3212170,1,1423.75
"94",3212170,2,311.75
"95",3212170,3,595
"96",3212170,4,49.25
"97",3212171,1,1240.9375
"98",3212171,2,276.5
"99",3212171,3,360.625
"100",3212171,4,16.1875
"101",3212180,1,2094.125
"102",3212180,2,1521.4375
"103",3212180,3,1022.4375
"104",3212180,4,246.875
"105",3212190,1,2763.875
"106",3212190,2,1107.8125
"107",3212190,3,479.9375
"108",3212190,4,1400.875
"109",3212200,1,1825.9375
"110",3212200,2,351.0625
"111",3212200,3,57.6875
"112",3212200,4,1470.875
"113",3212210,1,1996.0625
"114",3212210,2,532.6875
"115",3212210,3,192.25
"116",3212210,4,3516.0625
"117",3212220,1,282.375
"118",3212220,2,1481.5625
"119",3212220,3,516.25
"120",3212220,4,967.6875
"121",3212221,1,780.75
"122",3212221,2,412.75
"123",3212221,3,67.4375
"124",3212221,4,1152.75
"125",3213010,1,139.1875
"126",3213010,2,163.25
"127",3213010,3,38.375
"128",3213010,4,442.5
"129",3213011,1,502.0625
"130",3213011,2,179.5
"131",3213011,3,77
"132",3213011,4,562.9375
"133",3213020,1,108.25
"134",3213020,2,43.5
"135",3213020,3,21.9375
"136",3213020,4,305.9375
"137",3213021,1,135.25
"138",3213021,2,196.5625
"139",3213021,3,11.5
"140",3213021,4,461.9375
"141",3213030,1,165.9375
"142",3213030,2,334.75
"143",3213030,3,67.5
"144",3213030,4,549.3125
"145",3213031,1,93.4375
"146",3213031,2,99.4375
"147",3213031,3,42.75
"148",3213031,4,363
"149",3213040,1,286.5
"150",3213040,2,200.5
"151",3213040,3,92.375
"152",3213040,4,503.5
"153",3213050,1,530.125
"154",3213050,2,550.875
"155",3213050,3,148.25
"156",3213050,4,701.5
"157",3213060,1,1209.0625
"158",3213060,2,128.5
"159",3213060,3,96.625
"160",3213060,4,332.75
"161",3213070,1,528.625
"162",3213070,2,117.4375
"163",3213070,3,88.4375
"164",3213070,4,419.5625
"165",3213080,1,1332.8125
"166",3213080,2,203.4375
"167",3213080,3,101.5625
"168",3213080,4,637.875
"169",3213081,1,125.4375
"170",3213081,2,53.875
"171",3213081,3,36.75
"172",3213081,4,280.5625
"173",3213090,1,1142.3125
"174",3213090,2,157.4375
"175",3213090,3,138.8125
"176",3213090,4,199.1875
"177",3213100,1,3482.75
"178",3213100,2,1337.5625
"179",3213100,3,174.9375
"180",3213100,4,131.5625
"181",3213110,1,5084.0625
"182",3213110,2,1148.875
"183",3213110,3,243.5
"184",3213110,4,352
"185",3213120,1,609.8125
"186",3213120,2,214.5625
"187",3213120,3,217.9375
"188",3213120,4,210.375
"189",3213130,1,1739.125
"190",3213130,2,262.9375
"191",3213130,3,200.4375
"192",3213130,4,328.6875
"193",3213140,1,2123.1875
"194",3213140,2,121.625
"195",3213140,3,110.5
"196",3213140,4,154.3125
"197",3213141,1,1839.9375
"198",3213141,2,132.0625
"199",3213141,3,306.5
"200",3213141,4,652.5625
"201",3213150,1,4593.875
"202",3213150,2,502.125
"203",3213150,3,233.875
"204",3213150,4,295.5625
"205",3213160,1,2165.375
"206",3213160,2,498.625
"207",3213160,3,252.375
"208",3213160,4,2420.9375
"209",3213170,1,2987.4375
"210",3213170,2,256.8125
"211",3213170,3,108.875
"212",3213170,4,516.5
"213",3213171,1,2616.5
"214",3213171,2,781.8125
"215",3213171,3,16.75
"216",3213171,4,1801.75
"217",3213180,1,5972.6875
"218",3213180,2,1387.8125
"219",3213180,3,306.9375
"220",3213180,4,850.125
"221",3213190,1,554.1875
"222",3213190,2,382.5
"223",3213190,3,467.4375
"224",3213190,4,656.625
"225",3213191,1,975.9375
"226",3213191,2,322.4375
"227",3213191,3,822.4375
"228",3213191,4,1095.625
"229",3213200,1,1763.6875
"230",3213200,2,439.6875
"231",3213200,3,101.4375
"232",3213200,4,13.0625
"233",3213201,1,1449.1875
"234",3213201,2,596.875
"235",3213201,3,250.375
"236",3213201,4,2113.1875
"237",3213210,1,1243.375
"238",3213210,2,345.4375
"239",3213210,3,875.5625
"240",3213210,4,137.9375
"241",3213220,1,3069.375
"242",3213220,2,777.4375
"243",3213220,3,148.3125
"244",3213220,4,1063.5
"245",3215010,1,1971.0625
"246",3215010,2,432.375
"247",3215010,3,140.625
"248",3215010,4,236.125
"249",3215011,1,1083.6875
"250",3215011,2,290.8125
"251",3215011,3,53.375
"252",3215011,4,339.625
"253",3215020,1,520.0625
"254",3215020,2,279
"255",3215020,3,157.8125
"256",3215020,4,97.8125
"257",3215031,1,361.0625
"258",3215031,2,397.6875
"259",3215031,3,153.25
"260",3215031,4,48.75
"261",3215032,1,839.9375
"262",3215032,2,869.125
"263",3215032,3,617.4375
"264",3215032,4,200.3125
"265",3215040,1,1484.625
"266",3215040,2,544.3125
"267",3215040,3,220.3125
"268",3215040,4,128.875
"269",3215050,1,251.625
"270",3215050,2,41.125
"271",3215050,3,11.5
"272",3215050,4,4.625
"273",3215051,1,1276
"274",3215051,2,309.0625
"275",3215051,3,102.4375
"276",3215051,4,17.625
"277",3215060,1,2722
"278",3215060,2,420.5
"279",3215060,3,252.625
"280",3215060,4,13.75
"281",3215070,1,3357.0625
"282",3215070,2,235.1875
"283",3215070,3,172.1875
"284",3215070,4,91.375
"285",3215071,1,3036
"286",3215071,2,836.25
"287",3215071,3,158.5
"288",3215071,4,216
"289",3215072,1,1066.875
"290",3215072,2,111.625
"291",3215072,3,170.8125
"292",3215072,4,11.4375
"293",3215081,1,2433.6875
"294",3215081,2,927.6875
"295",3215081,3,334.625
"296",3215081,4,1225.25
"297",3215082,1,1197.0625
"298",3215082,2,1526.5
"299",3215082,3,447.125
"300",3215082,4,2144.3125
"301",3215090,1,2154.3125
"302",3215090,2,658.4375
"303",3215090,3,187.1875
"304",3215090,4,941.0625
"305",3215100,1,2752.6875
"306",3215100,2,507.4375
"307",3215100,3,435.625
"308",3215100,4,351.25
"309",3215111,1,1154
"310",3215111,2,541.125
"311",3215111,3,606.9375
"312",3215111,4,54.0625
"313",3215112,1,664.4375
"314",3215112,2,363.125
"315",3215112,3,241.1875
"316",3215112,4,34.625
"317",3215113,1,986.5
"318",3215113,2,539.4375
"319",3215113,3,496.375
"320",3215113,4,165.4375
"321",3215120,1,2671.375
"322",3215120,2,533.625
"323",3215120,3,183.4375
"324",3215120,4,35.375
"325",3215130,1,1037.9375
"326",3215130,2,1371.6875
"327",3215130,3,1898.1875
"328",3215130,4,2757.75
"329",3215140,1,2876.4375
"330",3215140,2,446
"331",3215140,3,302
"332",3215140,4,742.5
"333",3215150,1,1206.625
"334",3215150,2,570.875
"335",3215150,3,151.4375
"336",3215150,4,465.75
"337",3215151,1,112.625
"338",3215151,2,988
"339",3215151,3,1580.625
"340",3215151,4,656
"341",3215160,1,246.8125
"342",3215160,2,1114.9375
"343",3215160,3,1824
"344",3215160,4,2072.1875
"345",3215161,1,679.75
"346",3215161,2,854.125
"347",3215161,3,825.3125
"348",3215161,4,2782
"349",3215170,1,92
"350",3215170,2,1866.875
"351",3215170,3,2400.375
"352",3215170,4,337.8125
"353",3215180,1,254.125
"354",3215180,2,2303.25
"355",3215180,3,1868.75
"356",3215180,4,548.8125
"357",3215190,1,304.75
"358",3215190,2,1539.25
"359",3215190,3,1612.9375
"360",3215190,4,1324.125
"361",3215200,1,802.375
"362",3215200,2,1028.9375
"363",3215200,3,13.4375
"364",3215200,4,1106.8125
