"","subdistrict","code","area_ha"
"1",3212010,1,511.9375
"2",3212010,2,702.125
"3",3212010,3,2042.9375
"4",3212010,4,1130.4375
"5",3212011,1,6876.1875
"6",3212011,2,234.3125
"7",3212011,3,295
"8",3212011,4,611.1875
"9",3212020,1,9341.5
"10",3212020,2,65.4375
"11",3212020,3,23.5625
"12",3212020,4,612.25
"13",3212030,1,992.625
"14",3212030,2,433.5
"15",3212030,3,2435.5
"16",3212030,4,2371.4375
"17",3212040,1,673.375
"18",3212040,2,125.1875
"19",3212040,3,2112.875
"20",3212040,4,1189.4375
"21",3212041,1,3891.5
"22",3212041,2,96.0625
"23",3212041,3,1182.375
"24",3212041,4,2073.75
"25",3212050,1,396.1875
"26",3212050,2,426.625
"27",3212050,3,3225.25
"28",3212050,4,650.4375
"29",3212060,1,421.375
"30",3212060,2,1339.5625
"31",3212060,3,1644.6875
"32",3212060,4,188.25
"33",3212061,1,289.375
"34",3212061,2,2382.375
"35",3212061,3,975
"36",3212061,4,34.1875
"37",3212070,1,108.1875
"38",3212070,2,86.6875
"39",3212070,3,2650.75
"40",3212070,4,167.5625
"41",3212080,1,96.0625
"42",3212080,2,2124
"43",3212080,3,255.1875
"44",3212080,4,4.3125
"45",3212081,1,96.1875
"46",3212081,2,122.5625
"47",3212081,3,1626.0625
"48",3212081,4,393.5625
"49",3212090,1,2171.4375
"50",3212090,2,2330.5625
"51",3212090,3,102.75
"52",3212090,4,6.1875
"53",3212100,1,713.4375
"54",3212100,2,694.4375
"55",3212100,3,560.375
"56",3212100,4,87.1875
"57",3212101,1,324.0625
"58",3212101,2,1248.125
"59",3212101,3,677.5625
"60",3212101,4,42.3125
"61",3212110,1,409.9375
"62",3212110,2,375.625
"63",3212110,3,2280
"64",3212110,4,617.75
"65",3212120,1,1091.5
"66",3212120,2,1723.375
"67",3212120,3,1725.25
"68",3212120,4,55.5625
"69",3212130,1,1036.75
"70",3212130,2,973.75
"71",3212130,3,522.125
"72",3212130,4,65.5
"73",3212140,1,570.4375
"74",3212140,2,248.75
"75",3212140,3,244.9375
"76",3212140,4,16.625
"77",3212150,1,772.75
"78",3212150,2,623.1875
"79",3212150,3,260.5
"80",3212150,4,46.0625
"81",3212160,1,201
"82",3212160,2,112.4375
"83",3212160,3,661.4375
"84",3212160,4,395.75
"85",3212161,1,212.125
"86",3212161,2,43.5
"87",3212161,3,101.8125
"88",3212161,4,333.625
"89",3212162,1,65.6875
"90",3212162,2,41.8125
"91",3212162,3,368.75
"92",3212162,4,117.25
"93",3212170,1,297
"94",3212170,2,441.5625
"95",3212170,3,1455.6875
"96",3212170,4,270.1875
"97",3212171,1,360.5
"98",3212171,2,577.375
"99",3212171,3,712.25
"100",3212171,4,298.75
"101",3212180,1,1213.25
"102",3212180,2,814.8125
"103",3212180,3,2691.9375
"104",3212180,4,334.375
"105",3212190,1,716.6875
"106",3212190,2,3894.875
"107",3212190,3,1258.0625
"108",3212190,4,66.1875
"109",3212200,1,300.875
"110",3212200,2,3176.625
"111",3212200,3,338.4375
"112",3212200,4,9.6875
"113",3212210,1,525.5625
"114",3212210,2,5700
"115",3212210,3,179.6875
"116",3212210,4,2.3125
"117",3212220,1,906.5625
"118",3212220,2,2437.125
"119",3212220,3,0.875
"120",3212221,1,808.3125
"121",3212221,2,1700.625
"122",3212221,3,6
"123",3213010,1,295.125
"124",3213010,2,106.8125
"125",3213010,3,335.1875
"126",3213010,4,188.875
"127",3213011,1,463.5625
"128",3213011,2,129.0625
"129",3213011,3,666.125
"130",3213011,4,300.9375
"131",3213020,1,197.6875
"132",3213020,2,40.6875
"133",3213020,3,226.25
"134",3213020,4,97.8125
"135",3213021,1,289.0625
"136",3213021,2,52.75
"137",3213021,3,331.5
"138",3213021,4,254.0625
"139",3213030,1,366.875
"140",3213030,2,155.1875
"141",3213030,3,518.1875
"142",3213030,4,250.6875
"143",3213031,1,172.0625
"144",3213031,2,159.375
"145",3213031,3,225.875
"146",3213031,4,116.75
"147",3213040,1,451.5
"148",3213040,2,251.25
"149",3213040,3,277.25
"150",3213040,4,272.6875
"151",3213050,1,686.8125
"152",3213050,2,287.4375
"153",3213050,3,671.0625
"154",3213050,4,597.75
"155",3213060,1,1059.4375
"156",3213060,2,154.625
"157",3213060,3,367.8125
"158",3213060,4,359.125
"159",3213070,1,352.8125
"160",3213070,2,169.125
"161",3213070,3,414
"162",3213070,4,343.5
"163",3213080,1,872.9375
"164",3213080,2,379.0625
"165",3213080,3,620.8125
"166",3213080,4,613.8125
"167",3213081,1,205.6875
"168",3213081,2,52.5
"169",3213081,3,192.75
"170",3213081,4,128.875
"171",3213090,1,671.4375
"172",3213090,2,135.6875
"173",3213090,3,463.0625
"174",3213090,4,584.1875
"175",3213100,1,1120.625
"176",3213100,2,829.5625
"177",3213100,3,2315.75
"178",3213100,4,1129.8125
"179",3213110,1,689.3125
"180",3213110,2,2234.625
"181",3213110,3,3901.1875
"182",3213110,4,217.9375
"183",3213120,1,255.3125
"184",3213120,2,388.9375
"185",3213120,3,402.25
"186",3213120,4,319.125
"187",3213130,1,308.8125
"188",3213130,2,1501
"189",3213130,3,421.5
"190",3213130,4,445
"191",3213140,1,410
"192",3213140,2,631.5625
"193",3213140,3,1118.25
"194",3213140,4,511.8125
"195",3213141,1,613.5
"196",3213141,2,560.1875
"197",3213141,3,721.125
"198",3213141,4,1236.3125
"199",3213150,1,1945.625
"200",3213150,2,1287.0625
"201",3213150,3,1504.0625
"202",3213150,4,1185.75
"203",3213160,1,792.0625
"204",3213160,2,4647.4375
"205",3213160,3,33.0625
"206",3213160,4,1.6875
"207",3213170,1,241.6875
"208",3213170,2,3435.3125
"209",3213170,3,325.75
"210",3213170,4,7.6875
"211",3213171,1,559.375
"212",3213171,2,4757.625
"213",3213171,3,7.9375
"214",3213180,1,935.1875
"215",3213180,2,7190
"216",3213180,3,621.75
"217",3213180,4,55.875
"218",3213190,1,295.0625
"219",3213190,2,1826.3125
"220",3213190,3,1.4375
"221",3213191,1,510.6875
"222",3213191,2,2780.0625
"223",3213191,3,2.1875
"224",3213191,4,1.0625
"225",3213200,1,446.25
"226",3213200,2,1947.25
"227",3213200,3,1.375
"228",3213201,1,532.75
"229",3213201,2,3979.75
"230",3213201,3,2
"231",3213210,1,252.9375
"232",3213210,2,2385.875
"233",3213210,3,10
"234",3213210,4,37.75
"235",3213220,1,730.3125
"236",3213220,2,4438.75
