"","subdistrict","code","area_ha"
"1",3212010,1,1739.9375
"2",3212010,2,2252.9375
"3",3212010,3,258.25
"4",3212010,4,135.5625
"5",3212011,1,4266.875
"6",3212011,2,1467.5
"7",3212011,3,2157.1875
"8",3212011,4,117.125
"9",3212020,1,5782.8125
"10",3212020,2,3117.625
"11",3212020,3,1121.0625
"12",3212020,4,14.3125
"13",3212030,1,4089.75
"14",3212030,2,1718.75
"15",3212030,3,13
"16",3212030,4,411.8125
"17",3212040,1,3161.5
"18",3212040,2,873.4375
"19",3212040,3,2.8125
"20",3212040,4,57.25
"21",3212041,1,5424.9375
"22",3212041,2,1288.25
"23",3212041,3,12.6875
"24",3212041,4,511.875
"25",3212050,1,3960.0625
"26",3212050,2,157.8125
"27",3212050,3,1.75
"28",3212050,4,578.125
"29",3212060,1,2131.875
"30",3212060,2,588.3125
"31",3212060,3,808.125
"32",3212060,4,64.9375
"33",3212061,1,1879.3125
"34",3212061,2,765.625
"35",3212061,3,922.875
"36",3212061,4,108.375
"37",3212070,1,1587.25
"38",3212070,2,1040.3125
"39",3212070,3,289.75
"40",3212070,4,95.75
"41",3212080,1,1799.75
"42",3212080,2,135.4375
"43",3212080,3,15.0625
"44",3212080,4,527.6875
"45",3212081,1,1884.625
"46",3212081,2,202.125
"47",3212081,3,40.25
"48",3212081,4,109.3125
"49",3212090,1,390.4375
"50",3212090,2,582.5
"51",3212090,3,1760.4375
"52",3212090,4,1875.1875
"53",3212100,1,1057.625
"54",3212100,2,80.9375
"55",3212100,3,280.5625
"56",3212100,4,635.5625
"57",3212101,1,1082.625
"58",3212101,2,89.5
"59",3212101,3,170.5625
"60",3212101,4,948.6875
"61",3212110,1,2976.5625
"62",3212110,2,54.125
"63",3212110,3,13.5
"64",3212110,4,636.9375
"65",3212120,1,2954.3125
"66",3212120,2,98.125
"67",3212120,3,10.875
"68",3212120,4,1532.9375
"69",3212130,1,1821.9375
"70",3212130,2,80.9375
"71",3212130,3,19.0625
"72",3212130,4,675.0625
"73",3212140,1,251.125
"74",3212140,2,40
"75",3212140,3,16.1875
"76",3212140,4,773.4375
"77",3212150,1,709.4375
"78",3212150,2,105.625
"79",3212150,3,148.5625
"80",3212150,4,738.9375
"81",3212160,1,962.4375
"82",3212160,2,403.4375
"83",3212160,3,4.5625
"84",3212160,4,0.625
"85",3212161,1,608.5625
"86",3212161,2,37.9375
"87",3212161,3,3.8125
"88",3212161,4,41.25
"89",3212162,1,392.4375
"90",3212162,2,199.75
"91",3212162,3,1.3125
"92",3212162,4,0.125
"93",3212170,1,1868.5625
"94",3212170,2,131.5625
"95",3212170,3,77.1875
"96",3212170,4,387.25
"97",3212171,1,958.5625
"98",3212171,2,138.625
"99",3212171,3,96.375
"100",3212171,4,755.0625
"101",3212180,1,2731.125
"102",3212180,2,281.1875
"103",3212180,3,230.75
"104",3212180,4,1812.3125
"105",3212190,1,2551.1875
