"","subdistrict","code","area_ha"
"1",3212010,1,3537.5625
"2",3212010,2,495.1875
"3",3212010,3,37.375
"4",3212010,4,315.25
"5",3212011,1,7311.9375
"6",3212011,2,191.375
"7",3212011,3,500.25
"8",3212011,4,6.3125
"9",3212020,1,9703.6875
"10",3212020,2,97.3125
"11",3212020,3,235.5
"12",3212020,4,1.0625
"13",3212030,1,5697.5625
"14",3212030,2,67.625
"15",3212030,3,135.3125
"16",3212030,4,333.8125
"17",3212040,1,3781.625
"18",3212040,2,120.875
"19",3212040,3,60.875
"20",3212040,4,132
"21",3212041,1,6901.0625
"22",3212041,2,159.75
"23",3212041,3,159.4375
"24",3212041,4,16.875
"25",3212050,1,4120.9375
"26",3212050,2,46.9375
"27",3212050,3,21.25
"28",3212050,4,509.75
"29",3212060,1,1334.8125
"30",3212060,2,142.625
"31",3212060,3,619
"32",3212060,4,1497.0625
"33",3212061,1,972.5625
"34",3212061,2,344.6875
"35",3212061,3,1167.8125
"36",3212061,4,1191.3125
"37",3212070,1,2865.125
"38",3212070,2,9.75
"39",3212070,3,4.0625
"40",3212070,4,134.375
"41",3212080,1,653
"42",3212080,2,23.9375
"43",3212080,3,285.75
"44",3212080,4,1515.625
"45",3212081,1,1721.4375
"46",3212081,2,41.25
"47",3212081,3,3.25
"48",3212081,4,470.75
"49",3212090,1,2315.5
"50",3212090,2,1915.5625
"51",3212090,3,348.6875
"52",3212090,4,30.5
"53",3212100,1,979
"54",3212100,2,546
"55",3212100,3,345.9375
"56",3212100,4,185.375
"57",3212101,1,840.5
"58",3212101,2,188.5625
"59",3212101,3,524.25
"60",3212101,4,740
"61",3212110,1,2906.3125
"62",3212110,2,593.5
"63",3212110,3,18.9375
"64",3212110,4,164.4375
"65",3212120,1,1601.6875
"66",3212120,2,761.3125
"67",3212120,3,609.5625
"68",3212120,4,1625.5625
"69",3212130,1,570.5625
"70",3212130,2,230.375
"71",3212130,3,679.375
"72",3212130,4,1118.375
"73",3212140,1,642.5625
"74",3212140,2,53.25
"75",3212140,3,54.6875
"76",3212140,4,330.5
"77",3212150,1,596
"78",3212150,2,370.375
"79",3212150,3,398.375
"80",3212150,4,338.8125
"81",3212160,1,1326.25
"82",3212160,2,28.8125
