"","subdistrict","code","area_ha"
"1",3212010,1,3483.0625
"2",3212010,2,35.6875
"3",3212010,3,8.8125
"4",3212010,4,8.75
"5",3212011,1,6139.375
"6",3212011,2,30.375
"7",3212011,3,65
"8",3212011,4,69.25
"9",3212020,1,8692.5625
"10",3212020,4,1
"11",3212030,1,5225.9375
"12",3212030,2,81.75
"13",3212030,4,2.875
"14",3212040,1,3699
"15",3212041,1,6185.875
"16",3212041,4,0.1875
"17",3212050,1,4241.125
"18",3212050,2,17.8125
"19",3212060,1,3087.75
"20",3212060,2,45.25
"21",3212060,4,201.0625
"22",3212061,1,3113.6875
"23",3212061,2,23.9375
"24",3212061,3,0.375
"25",3212061,4,227.3125
"26",3212070,1,2306.625
"27",3212070,2,2.8125
"28",3212070,4,1
"29",3212080,1,2255.75
"30",3212080,2,1.0625
"31",3212080,4,0.5
"32",3212081,1,1909.375
"33",3212081,2,75.5625
"34",3212081,4,9.5625
"35",3212090,1,2273.125
"36",3212090,2,438.9375
"37",3212090,3,55.1875
"38",3212090,4,1191.875
"39",3212100,1,1670.4375
"40",3212100,2,61.9375
"41",3212100,4,57
"42",3212101,1,1958.6875
"43",3212101,2,49.0625
"44",3212101,4,71.3125
"45",3212110,1,3231.4375
"46",3212110,2,18.8125
"47",3212120,1,3962.9375
"48",3212120,2,106.9375
"49",3212130,1,2113.5
"50",3212130,2,49.5
"51",3212140,1,697.375
"52",3212150,1,1391.9375
"53",3212150,2,4.125
"54",3212150,4,2.5
"55",3212160,1,688.4375
"56",3212160,2,157
"57",3212161,1,623.25
"58",3212161,2,0.1875
"59",3212162,1,490.125
"60",3212162,2,11.5
"61",3212170,1,2185.125
"62",3212170,2,41.0625
"63",3212171,1,1754.6875
"64",3212171,2,19.9375
"65",3212180,1,4308.25
"66",3212180,2,14.25
"67",3212190,1,3252.875
"68",3212190,2,602
"69",3212190,3,266.4375
"70",3212190,4,812
"71",3212200,1,1770.625
"72",3212200,2,284.125
"73",3212200,3,248.4375
"74",3212200,4,1125.1875
"75",3212210,1,1374.125
"76",3212210,2,620.0625
"77",3212210,3,833.6875
"78",3212210,4,3053.6875
"79",3212220,1,505.5625
"80",3212220,2,1564.4375
"81",3212220,3,574.5625
"82",3212220,4,413
"83",3212221,1,667.1875
"84",3212221,2,356.375
"85",3212221,3,336.4375
"86",3212221,4,874.9375
"87",3213010,1,111.4375
"88",3213010,2,95.5
"89",3213010,4,242.6875
"90",3213011,1,403
"91",3213011,2,156.5
"92",3213011,4,385.8125
"93",3213020,1,33.8125
"94",3213020,2,13
"95",3213020,3,0.0625
"96",3213020,4,66.1875
"97",3213021,1,131.6875
"98",3213021,2,107.3125
"99",3213021,3,0.1875
"100",3213021,4,293.375
"101",3213030,1,161.375
"102",3213030,2,183.125
"103",3213030,3,48.875
"104",3213030,4,437.9375
"105",3213031,1,85.875
"106",3213031,2,97.5625
"107",3213031,3,3.5
"108",3213031,4,272
"109",3213040,1,226
"110",3213040,2,180.1875
"111",3213040,3,43.125
"112",3213040,4,361
"113",3213050,1,509.6875
"114",3213050,2,476.125
"115",3213050,3,15.375
"116",3213050,4,411.5
"117",3213060,1,692.875
"118",3213060,2,77.25
"119",3213060,3,27.8125
"120",3213060,4,88.875
"121",3213070,1,115.3125
"122",3213070,2,65.25
