"","subdistrict","code","area_ha"
"1",3212010,1,4288.25
"2",3212010,2,43.6875
"3",3212010,3,52.25
"4",3212010,4,4.125
"5",3212011,1,7663.625
"6",3212011,2,70.9375
"7",3212011,3,209.4375
"8",3212011,4,74.25
"9",3212020,1,9946.875
"10",3212020,2,2.5
"11",3212020,3,73.4375
"12",3212020,4,17.1875
"13",3212030,1,6018.3125
"14",3212030,2,66.1875
"15",3212030,3,38.3125
"16",3212030,4,110.75
"17",3212040,1,4036.375
"18",3212040,2,42.9375
"19",3212040,3,20.1875
"20",3212040,4,2.25
"21",3212041,1,7132.5625
"22",3212041,2,4.3125
"23",3212041,3,97.6875
"24",3212041,4,11.375
"25",3212050,1,4230.75
"26",3212050,2,383.375
"27",3212050,3,84.8125
"28",3212050,4,1.3125
"29",3212060,1,1881.125
"30",3212060,2,1619.75
"31",3212060,3,88.0625
"32",3212060,4,5.375
"33",3212061,1,1493.6875
"34",3212061,2,1948.1875
"35",3212061,3,232.6875
"36",3212061,4,7.25
"37",3212070,1,2649.8125
"38",3212070,2,321
"39",3212070,3,37.375
"40",3212070,4,5.25
"41",3212080,1,1941.5
"42",3212080,2,235.375
"43",3212080,3,87.5625
"44",3212080,4,215.25
"45",3212081,1,2183.75
"46",3212081,2,38.8125
"47",3212081,3,15
"48",3212081,4,1.1875
"49",3212090,1,2501.625
"50",3212090,2,885
"51",3212090,3,1030.8125
"52",3212090,4,193.0625
"53",3212100,1,1338.375
"54",3212100,2,324.6875
"55",3212100,3,217.875
"56",3212100,4,175.3125
"57",3212101,1,1797.9375
"58",3212101,2,152.9375
"59",3212101,3,65.6875
"60",3212101,4,277.625
"61",3212110,1,3615.75
"62",3212110,2,44.4375
"63",3212110,3,21.375
"64",3212110,4,3.25
"65",3212120,1,4105.0625
"66",3212120,2,446.625
"67",3212120,3,25.9375
"68",3212120,4,21.125
"69",3212130,1,2321.3125
"70",3212130,2,226
"71",3212130,3,27.5
"72",3212130,4,25.5
"73",3212140,1,1045
"74",3212140,2,24.875
"75",3212140,3,2.625
"76",3212140,4,9.0625
"77",3212150,1,1562.875
"78",3212150,2,85.3125
"79",3212150,3,31.4375
"80",3212150,4,25.625
"81",3212160,1,1289.6875
"82",3212160,2,63.5
"83",3212160,3,18.25
"84",3212160,4,0.5625
"85",3212161,1,673.0625
"86",3212161,2,16.1875
"87",3212161,3,3.875
"88",3212162,1,580.875
"89",3212162,2,3.9375
"90",3212162,3,9
"91",3212162,4,0.0625
"92",3212170,1,2333.4375
"93",3212170,2,93.5
"94",3212170,3,28.75
"95",3212170,4,12.625
"96",3212171,1,1593
"97",3212171,2,289.9375
"98",3212171,3,64.5
"99",3212171,4,3.75
"100",3212180,1,4820.0625
"101",3212180,2,155.625
"102",3212180,3,50.6875
"103",3212180,4,30.4375
"104",3212190,1,3586.0625
"105",3212190,2,881.5625
"106",3212190,3,1432.25
"107",3212190,4,36.25
"108",3212200,1,1642.0625
"109",3212200,2,467.75
"110",3212200,3,1130.0625
"111",3212200,4,585.5625
"112",3212210,1,1513.6875
"113",3212210,2,1034.3125
"114",3212210,3,3602.1875
"115",3212210,4,255.4375
"116",3212220,1,280.0625
"117",3212220,2,2598.125
"118",3212220,3,456.8125
"119",3212220,4,8.5
"120",3212221,1,432.25
"121",3212221,2,609.0625
"122",3212221,3,1413.0625
"123",3212221,4,57.375
"124",3213010,1,474.5
"125",3213010,2,115.5625
"126",3213010,3,184.875
"127",3213010,4,151.1875
"128",3213011,1,860.3125
"129",3213011,2,166.625
"130",3213011,3,294.5625
"131",3213011,4,241.5625
"132",3213020,1,328.3125
"133",3213020,2,107.9375
"134",3213020,3,84.5625
"135",3213020,4,41.8125
"136",3213021,1,504.25
"137",3213021,2,101
"138",3213021,3,159.0625
"139",3213021,4,163.375
"140",3213030,1,567.6875
"141",3213030,2,284.6875
"142",3213030,3,328.0625
"143",3213030,4,112.25
"144",3213031,1,341.1875
"145",3213031,2,161.5625
"146",3213031,3,82.8125
"147",3213031,4,87.8125
"148",3213040,1,627.875
"149",3213040,2,309.5625
"150",3213040,3,255.875
"151",3213040,4,60.25
"152",3213050,1,1255.4375
"153",3213050,2,431
"154",3213050,3,310.6875
"155",3213050,4,249.9375
"156",3213060,1,1559.625
"157",3213060,2,143.4375
"158",3213060,3,175.75
"159",3213060,4,64.125
"160",3213070,1,808.875
"161",3213070,2,145.25
"162",3213070,3,204.625
"163",3213070,4,121.3125
"164",3213080,1,1750.5625
"165",3213080,2,260.5
"166",3213080,3,201
"167",3213080,4,278
"168",3213081,1,368.1875
"169",3213081,2,81.125
"170",3213081,3,68.375
"171",3213081,4,63.125
"172",3213090,1,1607.375
"173",3213090,2,73.25
"174",3213090,3,93.625
"175",3213090,4,85.8125
"176",3213100,1,4441.5
"177",3213100,2,709.875
"178",3213100,3,163.125
"179",3213100,4,88.375
"180",3213110,1,5735.5
"181",3213110,2,340.8125
"182",3213110,3,126
"183",3213110,4,842.5625
"184",3213120,1,888.9375
"185",3213120,2,117.625
"186",3213120,3,111.125
"187",3213120,4,250.1875
"188",3213130,1,2014.0625
"189",3213130,2,66.75
"190",3213130,3,110.125
"191",3213130,4,487.75
"192",3213140,1,2236.3125
"193",3213140,2,208.875
"194",3213140,3,193.125
"195",3213140,4,34.625
"196",3213141,1,2047.75
"197",3213141,2,523.75
"198",3213141,3,298.0625
"199",3213141,4,262.125
"200",3213150,1,5298.8125
"201",3213150,2,220.1875
"202",3213150,3,348.0625
"203",3213150,4,57.1875
"204",3213160,1,988.1875
"205",3213160,2,1141.5625
"206",3213160,3,3000.625
"207",3213160,4,342.75
"208",3213170,1,1187.8125
"209",3213170,2,257.0625
"210",3213170,3,1600.5
"211",3213170,4,966.1875
"212",3213171,1,378.3125
"213",3213171,2,165.375
"214",3213171,3,4496.25
"215",3213171,4,283.8125
"216",3213180,1,2021.4375
"217",3213180,2,420.3125
"218",3213180,3,3682.75
"219",3213180,4,2679.4375
"220",3213190,1,164.0625
"221",3213190,2,1168
"222",3213190,3,757.875
"223",3213190,4,31.25
"224",3213191,1,184.4375
"225",3213191,2,1410.875
"226",3213191,3,1660.375
"227",3213191,4,36.25
"228",3213200,1,750
"229",3213200,2,1457
"230",3213200,3,183.125
"231",3213200,4,3.4375
"232",3213201,1,418.375
"233",3213201,2,1049.125
"234",3213201,3,3007.125
"235",3213201,4,36.3125
"236",3213210,1,747.5625
"237",3213210,2,1805.875
"238",3213210,3,116.0625
"239",3213210,4,15.3125
"240",3213220,1,257.875
"241",3213220,2,762.1875
"242",3213220,3,3689.5625
"243",3213220,4,508.125
"244",3215010,1,2681.375
"245",3215010,2,166.9375
"246",3215010,3,97.5
"247",3215010,4,47.3125
"248",3215011,1,1597.125
"249",3215011,2,98.25
"250",3215011,3,132.125
"251",3215011,4,108.875
"252",3215020,1,950.9375
"253",3215020,2,93.4375
"254",3215020,3,58.75
"255",3215020,4,67
"256",3215031,1,903.375
"257",3215031,2,77.875
"258",3215031,3,7.25
"259",3215031,4,25.625
"260",3215032,1,1880.5
"261",3215032,2,367.625
"262",3215032,3,40.5625
"263",3215032,4,323.5625
"264",3215040,1,2033.1875
"265",3215040,2,381.375
"266",3215040,3,37.6875
"267",3215040,4,41.75
"268",3215050,1,310.8125
"269",3215050,2,3.0625
"270",3215050,3,15.5
"271",3215050,4,3.9375
"272",3215051,1,1631.0625
"273",3215051,2,116.1875
"274",3215051,3,5
"275",3215051,4,6
"276",3215060,1,3103.625
"277",3215060,2,122
"278",3215060,3,116.3125
"279",3215060,4,162.625
"280",3215070,1,2824.1875
"281",3215070,2,11.125
"282",3215070,3,278.5
"283",3215070,4,428.0625
"284",3215071,1,139.875
"285",3215071,2,554.375
"286",3215071,3,2898.875
"287",3215071,4,630.6875
"288",3215072,1,1389.3125
"289",3215072,2,3.625
"290",3215072,3,4.375
"291",3215081,1,256
