"","subdistrict","code","area_ha"
"1",3212010,1,1288.9375
"2",3212010,2,2282.5
"3",3212010,3,511.6875
"4",3212010,4,178.125
"5",3212011,1,3017.6875
"6",3212011,2,3744.8125
"7",3212011,3,374.1875
"8",3212011,4,483.5625
"9",3212020,1,2191.125
"10",3212020,2,6034.4375
"11",3212020,3,1264.6875
"12",3212020,4,235.0625
"13",3212030,1,2934.5
"14",3212030,2,1771.625
"15",3212030,3,853.75
"16",3212030,4,446.125
"17",3212040,1,877.9375
"18",3212040,2,2533.5
"19",3212040,3,503.75
"20",3212040,4,34
"21",3212041,1,1772.125
"22",3212041,2,4076.5
"23",3212041,3,772
"24",3212041,4,240.25
"25",3212050,1,2278.6875
"26",3212050,2,1347.8125
"27",3212050,3,765.125
"28",3212050,4,153.875
"29",3212060,1,2041.0625
"30",3212060,2,618.375
"31",3212060,3,681.375
"32",3212060,4,155.5625
"33",3212061,1,1776.8125
"34",3212061,2,559.75
"35",3212061,3,1061.625
"36",3212061,4,165.875
"37",3212070,1,1689.125
"38",3212070,2,207.5
"39",3212070,3,616.125
"40",3212070,4,396.5
"41",3212080,1,1434
"42",3212080,2,463.1875
"43",3212080,3,305.75
"44",3212080,4,202.375
"45",3212081,1,860.6875
"46",3212081,2,433.0625
"47",3212081,3,399.9375
"48",3212081,4,459
"49",3212090,1,3630.125
"50",3212090,2,227.6875
"51",3212090,3,412.5625
"52",3212090,4,221.875
"53",3212100,1,1583.125
"54",3212100,2,171.0625
"55",3212100,3,150.125
"56",3212100,4,89.875
"57",3212101,1,1096.875
"58",3212101,2,606.125
"59",3212101,3,437.1875
"60",3212101,4,81.25
"61",3212110,1,1601.1875
"62",3212110,2,1830.8125
"63",3212110,3,81.8125
"64",3212110,4,22.625
"65",3212120,1,2009.1875
"66",3212120,2,1658.625
"67",3212120,3,474.4375
"68",3212120,4,273.5
"69",3212130,1,1245.6875
"70",3212130,2,767.8125
"71",3212130,3,358.6875
"72",3212130,4,127.1875
"73",3212140,1,404.4375
"74",3212140,2,596
"75",3212140,3,30.5
"76",3212140,4,7.4375
"77",3212150,1,586.6875
"78",3212150,2,866.1875
"79",3212150,3,144.75
"80",3212150,4,36.3125
"81",3212160,1,332.5625
"82",3212160,2,709.9375
"83",3212160,3,206.5625
"84",3212160,4,56
"85",3212161,1,144.4375
"86",3212161,2,416.375
"87",3212161,3,103.5
"88",3212161,4,1.9375
"89",3212162,1,362.375
"90",3212162,2,134.25
"91",3212162,3,49.1875
"92",3212162,4,19.0625
"93",3212170,1,1192.0625
"94",3212170,2,754.6875
"95",3212170,3,258.1875
"96",3212170,4,174.125
"97",3212171,1,780.75
"98",3212171,2,653.75
"99",3212171,3,420.5
"100",3212171,4,39.125
"101",3212180,1,1649.0625
"102",3212180,2,2899.125
"103",3212180,3,247.8125
"104",3212180,4,87.4375
"105",3212190,1,1811.5
"106",3212190,2,2718.8125
"107",3212190,3,274.75
"108",3212190,4,947.625
"109",3212200,1,2137.625
"110",3212200,2,706.5625
"111",3212200,3,36.125
"112",3212200,4,824
"113",3212210,1,1986.3125
"114",3212210,2,881.625
"115",3212210,3,287.75
"116",3212210,4,3079.875
"117",3212220,1,475.1875
"118",3212220,2,734.0625
"119",3212220,3,499.1875
"120",3212220,4,1538.75
"121",3212221,1,769.4375
"122",3212221,2,573
"123",3212221,3,62.625
"124",3212221,4,1006.25
"125",3213010,1,168.375
"126",3213010,2,275.3125
"127",3213010,3,21.9375
"128",3213010,4,315.5
"129",3213011,1,498.1875
"130",3213011,2,303.375
"131",3213011,3,27.75
"132",3213011,4,491.5625
"133",3213020,1,111.0625
"134",3213020,2,131.9375
"135",3213020,3,9
"136",3213020,4,222.625
"137",3213021,1,144.375
"138",3213021,2,366.3125
"139",3213021,3,3.9375
"140",3213021,4,289.5625
"141",3213030,1,190.375
"142",3213030,2,434.6875
"143",3213030,3,85.1875
"144",3213030,4,406.3125
"145",3213031,1,123.25
"146",3213031,2,201.5
"147",3213031,3,18.25
"148",3213031,4,251.875
"149",3213040,1,283.3125
"150",3213040,2,321.75
"151",3213040,3,32.8125
"152",3213040,4,439.25
"153",3213050,1,472.5625
"154",3213050,2,806
"155",3213050,3,68.25
"156",3213050,4,572.5625
"157",3213060,1,1098.6875
"158",3213060,2,247.8125
"159",3213060,3,40.3125
"160",3213060,4,379.3125
"161",3213070,1,396.875
"162",3213070,2,312.625
"163",3213070,3,82.1875
"164",3213070,4,353.4375
"165",3213080,1,742.3125
"166",3213080,2,810.5
"167",3213080,3,188.625
"168",3213080,4,525.375
"169",3213081,1,101.625
"170",3213081,2,184.6875
"171",3213081,3,12.5
"172",3213081,4,195.6875
"173",3213090,1,874.1875
"174",3213090,2,314.8125
"175",3213090,3,151.5
"176",3213090,4,294.625
"177",3213100,1,1478.25
"178",3213100,2,2023.875
"179",3213100,3,1367.5
"180",3213100,4,252.5
"181",3213110,1,2802
"182",3213110,2,2920.5
"183",3213110,3,736.9375
"184",3213110,4,366.125
"185",3213120,1,561.75
"186",3213120,2,299.5
"187",3213120,3,42.625
"188",3213120,4,350.3125
"189",3213130,1,1315.125
"190",3213130,2,576.5
"191",3213130,3,259.375
"192",3213130,4,379.0625
"193",3213140,1,1377.9375
"194",3213140,2,505.5625
"195",3213140,3,399.375
"196",3213140,4,225.25
"197",3213141,1,1417.875
"198",3213141,2,475.0625
"199",3213141,3,241.5625
"200",3213141,4,797.5625
"201",3213150,1,2850.25
"202",3213150,2,1719.375
"203",3213150,3,511.8125
"204",3213150,4,548.25
"205",3213160,1,2093.6875
"206",3213160,2,863.3125
"207",3213160,3,224.875
"208",3213160,4,2154.1875
"209",3213170,1,2481.25
"210",3213170,2,880.0625
"211",3213170,3,168.9375
"212",3213170,4,338.875
"213",3213171,1,2923.8125
"214",3213171,2,982.9375
"215",3213171,3,31.0625
"216",3213171,4,1278.1875
"217",3213180,1,4317.0625
"218",3213180,2,2930.5625
"219",3213180,3,288.875
"220",3213180,4,980.5
"221",3213190,1,1034.375
"222",3213190,2,264.875
"223",3213190,3,107.25
"224",3213190,4,654.5
"225",3213191,1,1167.3125
"226",3213191,2,538.875
"227",3213191,3,41.0625
"228",3213191,4,1470.5
"229",3213200,1,931.3125
"230",3213200,2,1012.5
"231",3213200,3,282.8125
"232",3213200,4,91.0625
"233",3213201,1,1859
"234",3213201,2,743.125
"235",3213201,3,114.6875
"236",3213201,4,1692.5625
"237",3213210,1,1127.3125
"238",3213210,2,798.8125
"239",3213210,3,47.4375
"240",3213210,4,628.9375
"241",3213220,1,1973.6875
"242",3213220,2,2137.625
"243",3213220,3,50
"244",3213220,4,898.0625
"245",3215010,1,991
"246",3215010,2,1621
"247",3215010,3,39.8125
"248",3215010,4,128.1875
"249",3215011,1,827.5
"250",3215011,2,632.5625
"251",3215011,3,22.8125
"252",3215011,4,282.375
"253",3215020,1,513.5
"254",3215020,2,271.1875
"255",3215020,3,99.4375
"256",3215020,4,171
"257",3215031,1,310.125
"258",3215031,2,434.1875
"259",3215031,3,77.3125
"260",3215031,4,138.875
"261",3215032,1,373.6875
"262",3215032,2,1125.1875
"263",3215032,3,366.0625
"264",3215032,4,662.125
