"","subdistrict","code","area_ha"
"1",3212010,1,4085.875
"2",3212010,2,31
"3",3212010,3,257.75
"4",3212010,4,11.8125
"5",3212011,1,7555.375
"6",3212011,2,17.875
"7",3212011,3,299
"8",3212011,4,142.625
"9",3212020,1,9467.375
"10",3212020,2,15.1875
"11",3212020,3,510.75
"12",3212020,4,43.8125
"13",3212030,1,5823
"14",3212030,2,26.625
"15",3212030,3,285.5
"16",3212030,4,96.75
"17",3212040,1,3975.5625
"18",3212040,2,1.875
"19",3212040,3,92.9375
"20",3212040,4,29.25
"21",3212041,1,6940.25
"22",3212041,2,2.0625
"23",3212041,3,229.75
"24",3212041,4,70.1875
"25",3212050,1,4488.5625
"26",3212050,2,38.6875
"27",3212050,3,85.5625
"28",3212050,4,85.6875
"29",3212060,1,2282.25
"30",3212060,2,1199.125
"31",3212060,3,91.1875
"32",3212060,4,21.8125
"33",3212061,1,1569.8125
"34",3212061,2,1469
"35",3212061,3,563.875
"36",3212061,4,78.125
"37",3212070,1,2791
"38",3212070,2,59
"39",3212070,3,131.5
"40",3212070,4,31.6875
"41",3212080,1,2363.3125
"42",3212080,2,38.0625
"43",3212080,3,73.375
"44",3212080,4,4.875
"45",3212081,1,2191.4375
"46",3212081,2,11.75
"47",3212081,3,32.125
"48",3212081,4,3.0625
"49",3212090,1,2893.75
"50",3212090,2,472.5
"51",3212090,3,708.6875
"52",3212090,4,535.9375
"53",3212100,1,1955.5
"54",3212100,2,37.875
"55",3212100,3,56.6875
"56",3212100,4,4.8125
"57",3212101,1,2187.25
"58",3212101,2,63.875
"59",3212101,3,36.75
"60",3212101,4,5.375
"61",3212110,1,3596.75
"62",3212110,2,0.4375
"63",3212110,3,67.875
"64",3212110,4,18.125
"65",3212120,1,4339.4375
"66",3212120,2,130.4375
"67",3212120,3,109.3125
"68",3212120,4,18.5
"69",3212130,1,2487.9375
"70",3212130,2,31.75
"71",3212130,3,67.25
"72",3212130,4,12.25
"73",3212140,1,1039.9375
"74",3212140,3,40.8125
"75",3212140,4,0.5625
"76",3212150,1,1657.125
"77",3212150,2,3.1875
"78",3212150,3,43.75
