"","subdistrict","code","area_ha"
"1",3212010,1,1458.6875
"2",3212010,2,1564.9375
"3",3212010,3,1063
"4",3212010,4,298.5625
"5",3212011,1,3312.875
"6",3212011,2,374
"7",3212011,3,2726.375
"8",3212011,4,1595
"9",3212020,1,3956.25
"10",3212020,2,494.75
"11",3212020,3,2412.9375
"12",3212020,4,3170.5625
"13",3212030,1,2163.375
"14",3212030,2,2354.0625
"15",3212030,3,1377.5
"16",3212030,4,338.0625
"17",3212040,1,1712.9375
"18",3212040,2,2021.875
"19",3212040,3,283.3125
"20",3212040,4,76
"21",3212041,1,3373.1875
"22",3212041,2,1913
"23",3212041,3,1389.6875
"24",3212041,4,559.4375
"25",3212050,1,1160.8125
"26",3212050,2,3519.0625
"27",3212050,3,18.4375
"28",3212060,1,2464.4375
"29",3212060,2,1017.875
"30",3212060,3,1.3125
"31",3212060,4,110.375
"32",3212061,1,2229.625
"33",3212061,2,1343.75
"34",3212061,3,4.8125
"35",3212061,4,102.625
"36",3212070,1,929.75
"37",3212070,2,2079.5
"38",3212070,3,1.75
"39",3212070,4,1.625
"40",3212080,1,1895.125
"41",3212080,2,571.75
"42",3212080,4,12.375
"43",3212081,1,712.75
"44",3212081,2,1519.375
"45",3212081,3,5.5
"46",3212081,4,1.5625
"47",3212090,1,1982.5625
"48",3212090,2,194.8125
"49",3212090,3,586.9375
"50",3212090,4,1844.6875
"51",3212100,1,1312.3125
"52",3212100,2,556.25
"53",3212100,3,20.75
"54",3212100,4,166.0625
"55",3212101,1,1832.125
"56",3212101,2,356.0625
"57",3212101,3,6.25
"58",3212101,4,97.125
"59",3212110,1,1865.1875
"60",3212110,2,1812.25
"61",3212110,3,2.875
"62",3212110,4,0.375
"63",3212120,1,3360.3125
"64",3212120,2,1231.8125
"65",3212120,3,3.1875
"66",3212120,4,1.4375
"67",3212130,1,1866.5
"68",3212130,2,711.4375
"69",3212130,3,18.8125
"70",3212130,4,0.9375
"71",3212140,1,911.25
"72",3212140,2,117.75
"73",3212140,3,0.1875
"74",3212140,4,51.8125
"75",3212150,1,945.75
"76",3212150,2,565.0625
"77",3212150,3,25.6875
"78",3212150,4,165.0625
"79",3212160,1,586.3125
"80",3212160,2,657.25
"81",3212160,3,127.4375
"82",3212160,4,0.125
"83",3212161,1,290.1875
"84",3212161,2,350.0625
"85",3212161,3,50.1875
"86",3212161,4,0.75
"87",3212162,1,107.75
"88",3212162,2,464.9375
"89",3212162,3,21.125
"90",3212170,1,987.4375
"91",3212170,2,1450.125
"92",3212170,3,21.25
"93",3212170,4,6.375
"94",3212171,1,1204.1875
"95",3212171,2,603.5
"96",3212171,3,31
"97",3212171,4,111.5625
"98",3212180,1,2535.9375
"99",3212180,2,2135.3125
"100",3212180,3,103.3125
"101",3212180,4,281.6875
"102",3212190,1,4320.75
"103",3212190,2,845.5
"104",3212190,3,103
"105",3212190,4,666.3125
"106",3212200,1,3000.625
"107",3212200,2,626.0625
"108",3212200,3,3.5625
"109",3212200,4,195.0625
"110",3212210,1,4880.9375
"111",3212210,2,573.3125
"112",3212210,3,6.0625
"113",3212210,4,942.4375
"114",3212220,1,1749.3125
"115",3212220,2,182.9375
"116",3212220,3,14.3125
"117",3212220,4,1396.625
"118",3212221,1,1815.5625
"119",3212221,2,83.0625
"120",3212221,3,8.5625
"121",3212221,4,601.8125
"122",3213010,1,250.125
"123",3213010,2,190.125
"124",3213010,3,291.4375
"125",3213010,4,194.5625
"126",3213011,1,431.3125
"127",3213011,2,374.3125
"128",3213011,3,494.125
"129",3213011,4,260
"130",3213020,1,203.125
"131",3213020,2,149.25
"132",3213020,3,173.25
"133",3213020,4,37.625
"134",3213021,1,268.625
"135",3213021,2,64.4375
"136",3213021,3,456.125
"137",3213021,4,137.8125
"138",3213030,1,445.5
"139",3213030,2,384.5625
"140",3213030,3,403.375
"141",3213030,4,56.3125
"142",3213031,1,150.6875
"143",3213031,2,168.5625
"144",3213031,3,289.5625
"145",3213031,4,64.1875
"146",3213040,1,271
"147",3213040,2,500.3125
"148",3213040,3,422.4375
"149",3213040,4,57.3125
"150",3213050,1,886.0625
