"","subdistrict","code","area_ha"
"1",3212010,1,1427.0625
"2",3212010,2,1447.9375
"3",3212010,3,1417.6875
"4",3212010,4,92
"5",3212011,1,2025.1875
"6",3212011,2,1318.1875
"7",3212011,3,3811
"8",3212011,4,850.5
"9",3212020,1,1900.875
"10",3212020,2,3325.125
"11",3212020,3,4564.8125
"12",3212020,4,243.1875
"13",3212030,1,2983.0625
"14",3212030,2,2482.25
"15",3212030,3,747.6875
"16",3212030,4,19.875
"17",3212040,1,2366.6875
"18",3212040,2,1555.6875
"19",3212040,3,170.6875
"20",3212040,4,1.875
"21",3212041,1,3830.125
"22",3212041,2,2566.5
"23",3212041,3,789.4375
"24",3212041,4,48.125
"25",3212050,1,1867.5625
"26",3212050,2,2788.5
"27",3212050,3,41.4375
"28",3212050,4,0.0625
"29",3212060,1,1206
"30",3212060,2,1436.1875
"31",3212060,3,752.3125
"32",3212060,4,199.5625
"33",3212061,1,952.6875
"34",3212061,2,1901.3125
"35",3212061,3,612.75
"36",3212061,4,210.0625
"37",3212070,1,1081.25
"38",3212070,2,1405.3125
"39",3212070,3,470.25
"40",3212070,4,55.6875
"41",3212080,1,1644.25
"42",3212080,2,828.8125
"43",3212080,3,1.75
"44",3212080,4,3.375
"45",3212081,1,1910.4375
"46",3212081,2,294.9375
"47",3212081,3,4.0625
"48",3212081,4,27.1875
"49",3212090,1,1385.9375
"50",3212090,2,1215
"51",3212090,3,109.5625
"52",3212090,4,1898.375
"53",3212100,1,1152.5
"54",3212100,2,596.3125
"55",3212100,3,59.3125
"56",3212100,4,246.875
"57",3212101,1,1498.6875
"58",3212101,2,678
"59",3212101,3,30.5
"60",3212101,4,84.625
"61",3212110,1,1655.5625
"62",3212110,2,2015.25
"63",3212110,3,4.75
"64",3212110,4,5.25
"65",3212120,1,3377.0625
"66",3212120,2,1201.0625
"67",3212120,3,12.125
"68",3212120,4,6.1875
"69",3212130,1,1805.6875
"70",3212130,2,759.4375
"71",3212130,3,26.875
"72",3212130,4,6
"73",3212140,1,912.9375
"74",3212140,2,97.75
"75",3212140,3,0.5625
"76",3212140,4,69.625
"77",3212150,1,1299.8125
"78",3212150,2,263.75
"79",3212150,3,29.8125
"80",3212150,4,108.8125
"81",3212160,1,717
"82",3212160,2,630.125
"83",3212160,3,22.75
"84",3212160,4,0.75
"85",3212161,1,195.3125
"86",3212161,2,495.9375
"87",3212161,4,0.0625
"88",3212162,1,275
"89",3212162,2,315.625
"90",3212162,3,2.9375
"91",3212170,1,1036.5
"92",3212170,2,1358.5
"93",3212170,3,55.625
"94",3212170,4,14.1875
"95",3212171,1,1070.5
"96",3212171,2,840
"97",3212171,3,16.625
"98",3212171,4,21.875
"99",3212180,1,3057.9375
"100",3212180,2,1809.3125
"101",3212180,3,136.375
"102",3212180,4,50.9375
"103",3212190,1,3189.375
"104",3212190,2,1662.4375
"105",3212190,3,266.5625
"106",3212190,4,815.9375
"107",3212200,1,2616.1875
"108",3212200,2,874.125
"109",3212200,3,16.6875
"110",3212200,4,317.9375
"111",3212210,1,3877.1875
"112",3212210,2,945.5625
"113",3212210,3,25
"114",3212210,4,1555.1875
"115",3212220,1,696
"116",3212220,2,295.125
"117",3212220,3,149.9375
"118",3212220,4,2202.875
"119",3212221,1,1297.1875
"120",3212221,2,492.875
"121",3212221,3,74.125
"122",3212221,4,644.125
"123",3213010,1,803.0625
"124",3213010,2,34.75
"125",3213010,3,36.0625
"126",3213010,4,48.25
"127",3213011,1,1229.75
"128",3213011,2,38.6875
"129",3213011,3,160.5625
"130",3213011,4,125.1875
"131",3213020,1,459.0625
"132",3213020,2,11.25
"133",3213020,3,57
"134",3213020,4,30.25
"135",3213021,1,862.5625
"136",3213021,2,32.6875
"137",3213021,3,9.125
"138",3213021,4,18.9375
"139",3213030,1,1033.375
"140",3213030,2,118.25
"141",3213030,3,70.1875
"142",3213030,4,63.1875
"143",3213031,1,547.875
"144",3213031,2,31.5
"145",3213031,3,9.25
"146",3213031,4,80.25
"147",3213040,1,875.9375
"148",3213040,2,146.125
"149",3213040,3,127.4375
"150",3213040,4,98.375
"151",3213050,1,1992.9375
"152",3213050,2,86.4375
"153",3213050,3,52.5
"154",3213050,4,93.1875
"155",3213060,1,1224.6875
"156",3213060,2,199.625
"157",3213060,3,265.875
"158",3213060,4,244.5
"159",3213070,1,905.875
"160",3213070,2,57
"161",3213070,3,113.625
"162",3213070,4,192.5
"163",3213080,1,2090.625
"164",3213080,2,95.4375
"165",3213080,3,182.25
"166",3213080,4,107.875
"167",3213081,1,491.6875
"168",3213081,2,20.8125
"169",3213081,3,20.0625
"170",3213081,4,44
"171",3213090,1,1462.875
"172",3213090,2,140.3125
"173",3213090,3,124.0625
"174",3213090,4,113.75
"175",3213100,1,2631
"176",3213100,2,1288.5625
"177",3213100,3,1146.4375
"178",3213100,4,320.3125
"179",3213110,1,4204.625
"180",3213110,2,2623.25
"181",3213110,3,199.5625
"182",3213110,4,7.75
"183",3213120,1,931
"184",3213120,2,217.75
"185",3213120,3,66.8125
"186",3213120,4,141.9375
"187",3213130,1,1734.5625
"188",3213130,2,670.5
"189",3213130,3,209.1875
"190",3213130,4,53.75
"191",3213140,1,1132.0625
"192",3213140,2,943.8125
"193",3213140,3,458.625
"194",3213140,4,133.0625
"195",3213141,1,1550.25
"196",3213141,2,842
"197",3213141,3,575.125
"198",3213141,4,159.125
"199",3213150,1,2901.5625
"200",3213150,2,1249.625
"201",3213150,3,1344.4375
"202",3213150,4,422.5
"203",3213160,1,3424.75
"204",3213160,2,776.625
"205",3213160,3,110.6875
"206",3213160,4,1157.1875
"207",3213170,1,2825.8125
"208",3213170,2,928
"209",3213170,3,24.1875
"210",3213170,4,231.5625
"211",3213171,1,2227
"212",3213171,2,508.25
"213",3213171,3,671.5
"214",3213171,4,1915.6875
"215",3213180,1,6061.75
"216",3213180,2,2425.6875
"217",3213180,3,43.6875
"218",3213180,4,263.4375
"219",3213190,1,802.125
"220",3213190,2,62.1875
"221",3213190,3,338.0625
"222",3213190,4,916.3125
"223",3213191,1,1388.875
"224",3213191,2,684.6875
"225",3213191,3,529.4375
"226",3213191,4,688.375
"227",3213200,1,349.8125
"228",3213200,2,444.3125
"229",3213200,3,441.3125
"230",3213200,4,1153.875
"231",3213201,1,955.625
"232",3213201,2,203.4375
"233",3213201,3,95.3125
"234",3213201,4,3256.5
"235",3213210,1,713.3125
"236",3213210,2,771.6875
"237",3213210,3,716.375
"238",3213210,4,480.4375
"239",3213220,1,3067.0625
"240",3213220,2,1001.6875
"241",3213220,3,266.5625
"242",3213220,4,881.9375
"243",3215010,1,1753.1875
"244",3215010,2,467.0625
"245",3215010,3,519.3125
"246",3215010,4,244.9375
"247",3215011,1,1332.9375
"248",3215011,2,246.5
"249",3215011,3,272.875
"250",3215011,4,75.375
"251",3215020,1,991.6875
"252",3215020,2,65.9375
"253",3215020,3,58.625
"254",3215020,4,46.625
"255",3215031,1,914.875
"256",3215031,2,64.875
"257",3215031,3,4.3125
"258",3215031,4,29.75
"259",3215032,1,1835.25
"260",3215032,2,320.625
"261",3215032,3,85.5
"262",3215032,4,367.8125
"263",3215040,1,2069.125
"264",3215040,2,182.0625
"265",3215040,3,127.8125
"266",3215040,4,112.9375
"267",3215050,1,317.9375
"268",3215050,2,7.6875
"269",3215050,3,0.9375
"270",3215050,4,4.5625
"271",3215051,1,1681.75
"272",3215051,2,57.5
"273",3215051,3,14
"274",3215051,4,5.3125
"275",3215060,1,3282.5625
"276",3215060,2,127.1875
"277",3215060,3,92.3125
"278",3215060,4,1.8125
"279",3215070,1,1520.1875
"280",3215070,2,156.75
"281",3215070,3,85.75
"282",3215070,4,0.3125
"283",3215071,1,1181.625
"284",3215071,2,96.4375
"285",3215071,4,438.9375
"286",3215072,1,978.125
"287",3215072,2,16.6875
"288",3215072,3,26.0625
"289",3215081,1,120.0625
"290",3215081,2,58
"291",3215081,3,130.0625
"292",3215081,4,215.6875
"293",3215082,1,1158.625
"294",3215082,2,522.6875
"295",3215082,3,1419
"296",3215082,4,2158.125
"297",3215090,1,3428.8125
"298",3215090,2,202.125
"299",3215090,3,31.875
"300",3215090,4,367
"301",3215100,1,3455.4375
"302",3215100,2,157.75
"303",3215100,3,21.5
"304",3215100,4,502.8125
"305",3215111,1,2135.75
"306",3215111,2,157.4375
