"","subdistrict","code","area_ha"
"1",3212010,1,344.375
"2",3212010,2,3162
"3",3212010,3,874.875
"4",3212010,4,6.1875
"5",3212011,1,990.8125
"6",3212011,2,901.25
"7",3212011,3,5873.25
"8",3212011,4,249.4375
"9",3212020,1,1294.8125
"10",3212020,2,1580.3125
"11",3212020,3,7056.125
"12",3212020,4,105.6875
"13",3212030,1,1452.625
"14",3212030,2,4189.375
"15",3212030,3,564.3125
"16",3212030,4,26.25
"17",3212040,1,767.125
"18",3212040,2,3113.4375
"19",3212040,3,203.4375
"20",3212040,4,15.125
"21",3212041,1,1480.8125
"22",3212041,2,4316.5
"23",3212041,3,1404.5625
"24",3212041,4,41.125
"25",3212050,1,807.6875
"26",3212050,2,3864.875
"27",3212050,3,10.125
"28",3212050,4,17.9375
"29",3212060,1,337.1875
"30",3212060,2,3006.875
"31",3212060,3,39.125
"32",3212060,4,211.6875
"33",3212061,1,639.5
"34",3212061,2,2768.625
"35",3212061,3,76.75
"36",3212061,4,196.4375
"37",3212070,1,905.8125
"38",3212070,2,2102.5
"39",3212070,3,1.1875
"40",3212070,4,3.5625
"41",3212080,1,651.1875
"42",3212080,2,1596.1875
"43",3212080,3,190.5
"44",3212080,4,41.625
"45",3212081,1,275.4375
"46",3212081,2,1948.625
"47",3212081,3,13.75
"48",3212081,4,0.8125
"49",3212090,1,342.1875
"50",3212090,2,182.5
"51",3212090,3,2910.8125
"52",3212090,4,1174.5625
"53",3212100,1,459.5625
"54",3212100,2,1085
"55",3212100,3,198.125
"56",3212100,4,312
"57",3212101,1,1006
"58",3212101,2,910.375
"59",3212101,3,235.1875
"60",3212101,4,141.875
"61",3212110,1,482.25
"62",3212110,2,3172.4375
"63",3212110,3,1.6875
"64",3212110,4,28.125
"65",3212120,1,1038
"66",3212120,2,3311.75
"67",3212120,3,75.25
"68",3212120,4,172.75
"69",3212130,1,433.25
"70",3212130,2,1978.4375
"71",3212130,3,96.4375
"72",3212130,4,91.6875
"73",3212140,1,537.25
"74",3212140,2,347.125
"75",3212140,3,23.875
"76",3212140,4,172.625
"77",3212150,1,327.9375
"78",3212150,2,1060.3125
"79",3212150,3,111.75
"80",3212150,4,204.3125
"81",3212160,1,450.5
"82",3212160,2,917.125
"83",3212160,3,2.8125
"84",3212160,4,1.75
"85",3212161,1,136.75
"86",3212161,2,553.25
"87",3212161,3,1.5625
"88",3212161,4,0.625
"89",3212162,1,61.75
"90",3212162,2,528.8125
"91",3212162,3,2.5625
"92",3212162,4,0.875
"93",3212170,1,391
"94",3212170,2,1985.1875
"95",3212170,3,25.8125
"96",3212170,4,66.0625
"97",3212171,1,290.1875
"98",3212171,2,1252.6875
"99",3212171,3,158.0625
"100",3212171,4,249.125
"101",3212180,1,2442.875
"102",3212180,2,1909.125
"103",3212180,3,211.5625
"104",3212180,4,491.875
"105",3212190,1,3165.0625
"106",3212190,2,861
"107",3212190,3,132.9375
"108",3212190,4,1775.8125
"109",3212200,1,2112
"110",3212200,2,1167.0625
"111",3212200,3,12.6875
"112",3212200,4,533.125
"113",3212210,1,2872.5
"114",3212210,2,1616.75
"115",3212210,3,22.9375
"116",3212210,4,1894.25
"117",3212220,1,805.375
"118",3212220,2,107.875
"119",3212220,3,139.5625
"120",3212220,4,2290.875
"121",3212221,1,1166.5625
"122",3212221,2,137.625
"123",3212221,3,63.1875
"124",3212221,4,1141.625
"125",3213010,1,341.625
"126",3213010,2,155.75
"127",3213010,3,331.3125
"128",3213010,4,95.9375
"129",3213011,1,568.875
"130",3213011,2,353.9375
"131",3213011,3,469.625
"132",3213011,4,166.4375
"133",3213020,1,233.0625
"134",3213020,2,169.5625
"135",3213020,3,135.625
"136",3213020,4,24.1875
"137",3213021,1,357.75
"138",3213021,2,154.375
"139",3213021,3,275.5625
"140",3213021,4,139.25
"141",3213030,1,393.1875
"142",3213030,2,415.0625
"143",3213030,3,412.3125
"144",3213030,4,69.0625
"145",3213031,1,146.25
"146",3213031,2,166.75
"147",3213031,3,302.3125
"148",3213031,4,59.5
"149",3213040,1,292.375
"150",3213040,2,309.75
"151",3213040,3,577.0625
"152",3213040,4,73.4375
"153",3213050,1,798.75
"154",3213050,2,581.875
"155",3213050,3,561.75
"156",3213050,4,302.8125
"157",3213060,1,695.8125
"158",3213060,2,686.1875
"159",3213060,3,497.875
"160",3213060,4,62.125
"161",3213070,1,472.5
"162",3213070,2,563.4375
"163",3213070,3,192
"164",3213070,4,51.6875
"165",3213080,1,689.6875
"166",3213080,2,737.3125
"167",3213080,3,814.375
"168",3213080,4,245.8125
"169",3213081,1,194.625
"170",3213081,2,107.3125
"171",3213081,3,257.0625
"172",3213081,4,21.5625
"173",3213090,1,690
"174",3213090,2,681.5
"175",3213090,3,377.1875
"176",3213090,4,106.875
"177",3213100,1,1308.5625
"178",3213100,2,3139.125
"179",3213100,3,821.625
"180",3213100,4,129.3125
"181",3213110,1,1495.875
"182",3213110,2,4933.3125
"183",3213110,3,505.375
"184",3213110,4,108.375
"185",3213120,1,322
"186",3213120,2,781
"187",3213120,3,182.8125
"188",3213120,4,82.375
"189",3213130,1,501.9375
"190",3213130,2,1983.75
"191",3213130,3,165.9375
"192",3213130,4,25.0625
"193",3213140,1,700.5625
"194",3213140,2,1885.1875
"195",3213140,3,63.1875
"196",3213140,4,23.375
"197",3213141,1,454.75
"198",3213141,2,2338.375
"199",3213141,3,289.1875
"200",3213141,4,49.5625
"201",3213150,1,985.8125
"202",3213150,2,3635
"203",3213150,3,1272.4375
"204",3213150,4,28.3125
"205",3213160,1,2576.4375
"206",3213160,2,1467.8125
"207",3213160,3,32.75
"208",3213160,4,1393.1875
"209",3213170,1,1514.625
"210",3213170,2,2405.25
"211",3213170,3,44.5625
"212",3213170,4,46.6875
"213",3213171,1,3608.5
"214",3213171,2,676.6875
"215",3213171,3,12.5
"216",3213171,4,1026.75
"217",3213180,1,4662.5
"218",3213180,2,3653.8125
"219",3213180,3,47.5625
"220",3213180,4,437.6875
"221",3213190,1,834.875
"222",3213190,2,51.1875
"223",3213190,3,295.125
"224",3213190,4,939.4375
"225",3213191,1,1352.625
"226",3213191,2,518
"227",3213191,3,513.875
"228",3213191,4,906.375
"229",3213200,1,154.8125
"230",3213200,2,207.125
"231",3213200,3,605.0625
"232",3213200,4,1425.0625
"233",3213201,1,1530.9375
"234",3213201,2,153.3125
"235",3213201,3,391.875
"236",3213201,4,2434.625
"237",3213210,1,223.125
"238",3213210,2,586.1875
"239",3213210,3,1215.625
"240",3213210,4,659.0625
"241",3213220,1,2950.0625
"242",3213220,2,1782.6875
"243",3213220,3,137.0625
"244",3213220,4,348.75
"245",3215010,1,187.25
"246",3215010,2,332.6875
"247",3215010,3,1546.3125
"248",3215010,4,384.0625
"249",3215011,1,282.375
"250",3215011,2,228.375
"251",3215011,3,1193.9375
"252",3215011,4,168
"253",3215020,1,605.0625
"254",3215020,2,78.125
"255",3215020,3,316.1875
"256",3215020,4,169.5
"257",3215031,1,684.875
"258",3215031,2,156.5625
"259",3215031,3,147.75
"260",3215031,4,22.375
"261",3215032,1,264.1875
"262",3215032,2,1346.625
"263",3215032,3,235.5
"264",3215032,4,40.5
"265",3215040,1,1256.0625
"266",3215040,2,528.125
"267",3215040,3,453.5
"268",3215040,4,255.5625
"269",3215050,1,209.8125
"270",3215050,2,109.6875
"271",3215050,3,12.375
"272",3215050,4,1.625
"273",3215051,1,493.5
"274",3215051,2,965.25
"275",3215051,3,225.1875
"276",3215051,4,74.5
"277",3215060,1,746
"278",3215060,2,2735.4375
"279",3215060,3,21.1875
"280",3215060,4,1.5
"281",3215070,1,1101.0625
"282",3215070,2,2816.5
"283",3215070,3,40.8125
"284",3215070,4,2.1875
"285",3215071,1,2044.3125
"286",3215071,2,2163.4375
"287",3215071,3,33.9375
"288",3215071,4,85.9375
"289",3215072,1,384.625
"290",3215072,2,969.75
"291",3215072,3,43.0625
"292",3215072,4,7.875
"293",3215081,1,2528
"294",3215081,2,1199.5625
"295",3215081,3,543.4375
"296",3215081,4,756.375
"297",3215082,1,1807
"298",3215082,2,167.8125
"299",3215082,3,1382.4375
"300",3215082,4,2064.375
"301",3215090,1,1643.75
"302",3215090,2,1651.625
"303",3215090,3,10.625
"304",3215090,4,724.4375
"305",3215100,1,1706.5625
"306",3215100,2,2021.25
"307",3215100,3,20.125
"308",3215100,4,390.3125
"309",3215111,1,249.9375
"310",3215111,2,944.375
"311",3215111,3,1120.75
"312",3215111,4,98.6875
"313",3215112,1,398.375
"314",3215112,2,223.3125
"315",3215112,3,658.75
"316",3215112,4,70.4375
"317",3215113,1,367.4375
"318",3215113,2,407.5
"319",3215113,3,1283.1875
"320",3215113,4,156.375
"321",3215120,1,894
"322",3215120,2,2051.5
"323",3215120,3,526.375
"324",3215120,4,36.0625
"325",3215130,1,1990.6875
"326",3215130,2,411.375
"327",3215130,3,2749.3125
"328",3215130,4,2055.8125
"329",3215140,1,2524.5
"330",3215140,2,1167.875
"331",3215140,3,134.625
"332",3215140,4,614.375
"333",3215150,1,524.25
"334",3215150,2,868.9375
"335",3215150,3,149.875
"336",3215150,4,674.5625
"337",3215151,1,299.875
"338",3215151,2,99.6875
"339",3215151,3,1720.8125
"340",3215151,4,879
"341",3215160,1,639.3125
"342",3215160,2,123.8125
"343",3215160,3,2637.3125
"344",3215160,4,1937.75
"345",3215161,1,379.1875
"346",3215161,2,214.75
"347",3215161,3,3214.6875
"348",3215161,4,1434.25
"349",3215170,1,77
"350",3215170,2,232.0625
"351",3215170,3,3790.5625
"352",3215170,4,472.875
"353",3215180,1,369.5625
"354",3215180,2,429.625
"355",3215180,3,3119.375
"356",3215180,4,511.1875
"357",3215190,1,472.9375
"358",3215190,2,412.5
"359",3215190,3,1102.375
"360",3215190,4,648.5
"361",3215200,1,324.0625
"362",3215200,2,204.75
"363",3215200,3,1116.625
"364",3215200,4,205.25
