"","subdistrict","code","area_ha"
"1",3212010,1,372.375
"2",3212010,2,1550.25
"3",3212010,3,2173.625
"4",3212010,4,164.75
"5",3212011,1,2663.625
"6",3212011,2,629.0625
"7",3212011,3,1787
"8",3212011,4,2537.5625
"9",3212020,1,3181.25
"10",3212020,2,279.5
"11",3212020,3,4065.5625
"12",3212020,4,2199.3125
"13",3212030,1,716.875
"14",3212030,2,616.375
"15",3212030,3,4582.0625
"16",3212030,4,91.5
"17",3212040,1,552.625
"18",3212040,2,125.8125
"19",3212040,3,2796
"20",3212040,4,474.4375
"21",3212041,1,1556.125
"22",3212041,2,470.9375
"23",3212041,3,3423.5
"24",3212041,4,1409.5
"25",3212050,1,120.75
"26",3212050,2,741.25
"27",3212050,3,3625.6875
"28",3212050,4,57.875
"29",3212060,1,30.875
"30",3212060,2,1005.4375
"31",3212060,3,2425.4375
"32",3212060,4,34.6875
"33",3212061,1,187.5625
"34",3212061,2,143.5625
"35",3212061,3,3149.875
"36",3212061,4,83
"37",3212070,1,62.375
"38",3212070,2,1600.8125
"39",3212070,3,1212.375
"40",3212070,4,34.0625
"41",3212080,1,19.1875
"42",3212080,2,1024.5625
"43",3212080,3,1341
"44",3212080,4,19.8125
"45",3212081,1,55.6875
"46",3212081,2,356.875
"47",3212081,3,1706.1875
"48",3212081,4,34
"49",3212090,1,483.6875
"50",3212090,2,3909.875
"51",3212090,3,72.25
"52",3212090,4,26.625
"53",3212100,1,85.625
"54",3212100,2,1742.4375
"55",3212100,3,146.3125
"56",3212100,4,19.6875
"57",3212101,1,45.4375
"58",3212101,2,1886.75
"59",3212101,3,277.5625
"60",3212101,4,12.625
"61",3212110,1,38.25
"62",3212110,2,2778.125
"63",3212110,3,692.9375
"64",3212110,4,27.3125
"65",3212120,1,29.1875
"66",3212120,2,3796.5625
"67",3212120,3,566.4375
"68",3212120,4,24.125
"69",3212130,1,26.125
"70",3212130,2,2233.5625
"71",3212130,3,216.9375
"72",3212130,4,22.5
"73",3212140,1,39.9375
"74",3212140,2,985.25
"75",3212140,3,10.25
"76",3212140,4,2.8125
"77",3212150,1,174.0625
"78",3212150,2,1301.5
"79",3212150,3,95.25
"80",3212150,4,63.125
"81",3212160,1,496.0625
"82",3212160,2,102.125
"83",3212160,3,257.8125
"84",3212160,4,449.6875
"85",3212161,1,28.75
"86",3212161,2,579.6875
"87",3212161,3,51.25
