"","subdistrict","code","area_ha"
"1",3212010,1,3605.125
"2",3212010,2,500.5625
"3",3212010,3,9.75
"4",3212010,4,149.8125
"5",3212011,1,4817.25
"6",3212011,2,2486
"7",3212011,3,109.3125
"8",3212011,4,213.5
"9",3212020,1,8691.0625
"10",3212020,2,812.9375
"11",3212020,3,62.3125
"12",3212020,4,164
"13",3212030,1,4005.1875
"14",3212030,2,1494.25
"15",3212030,3,92.5
"16",3212030,4,417
"17",3212040,1,1474.5625
"18",3212040,2,2347.125
"19",3212040,3,90.0625
"20",3212040,4,43.25
"21",3212041,1,4631.8125
"22",3212041,2,1967.6875
"23",3212041,3,118.4375
"24",3212041,4,148.125
"25",3212050,1,2168.875
"26",3212050,2,2138.0625
"27",3212050,3,153.25
"28",3212050,4,86.1875
"29",3212060,1,1858.5625
"30",3212060,2,1529.25
"31",3212060,3,45.125
"32",3212060,4,63.9375
"33",3212061,1,618.25
"34",3212061,2,2842.875
"35",3212061,3,41.6875
"36",3212061,4,64.875
"37",3212070,1,2080.8125
"38",3212070,2,619.0625
"39",3212070,3,65.875
"40",3212070,4,144.5625
"41",3212080,1,1265.9375
"42",3212080,2,807.6875
"43",3212080,3,172.125
"44",3212080,4,158.6875
"45",3212081,1,1077.8125
"46",3212081,2,685.0625
"47",3212081,3,52.375
"48",3212081,4,339.1875
"49",3212090,1,3659.25
"50",3212090,2,719.625
"51",3212090,3,63.625
"52",3212090,4,51.25
"53",3212100,1,1381.1875
"54",3212100,2,550.1875
"55",3212100,3,19.375
"56",3212100,4,44.1875
"57",3212101,1,1096.0625
"58",3212101,2,822.8125
"59",3212101,3,165.8125
"60",3212101,4,137.5625
"61",3212110,1,1349.9375
"62",3212110,2,2153.125
"63",3212110,3,26.0625
"64",3212110,4,7.5
"65",3212120,1,2499.625
"66",3212120,2,1743.75
"67",3212120,3,74.25
"68",3212120,4,98.5625
"69",3212130,1,1454.5
"70",3212130,2,849.9375
"71",3212130,3,93.3125
"72",3212130,4,101.875
"73",3212140,1,574.875
"74",3212140,2,438.6875
"75",3212140,3,12.0625
"76",3212140,4,12.8125
"77",3212150,1,748.1875
"78",3212150,2,765.9375
"79",3212150,3,51.4375
"80",3212150,4,70.25
"81",3212160,1,292.1875
"82",3212160,2,955.75
"83",3212160,3,23.625
"84",3212160,4,33.75
"85",3212161,1,129.75
"86",3212161,2,511.4375
"87",3212161,3,19.5625
"88",3212161,4,5.5625
"89",3212162,1,312
"90",3212162,2,238.8125
"91",3212162,3,7.375
"92",3212162,4,7.1875
"93",3212170,1,1225.125
"94",3212170,2,1055.9375
"95",3212170,3,34.75
"96",3212170,4,63.8125
"97",3212171,1,1034.25
"98",3212171,2,704.1875
"99",3212171,3,92.0625
"100",3212171,4,63.6875
"101",3212180,1,2993.75
"102",3212180,2,1684.6875
"103",3212180,3,145.875
"104",3212180,4,60.75
"105",3212190,1,1827.3125
"106",3212190,2,2944.125
"107",3212190,3,296
"108",3212190,4,684.8125
"109",3212200,1,1490.0625
"110",3212200,2,1658.1875
"111",3212200,3,11.25
"112",3212200,4,545.375
"113",3212210,1,2548.875
"114",3212210,2,1635.875
"115",3212210,3,39
"116",3212210,4,2014.25
"117",3212220,1,462.6875
"118",3212220,2,1071.3125
"119",3212220,3,194.5
"120",3212220,4,1519.4375
"121",3212221,1,751.25
"122",3212221,2,1140
"123",3212221,3,49.625
"124",3212221,4,472.5
"125",3213010,1,180.875
"126",3213010,2,346.75
"127",3213010,3,84.75
"128",3213010,4,170.125
"129",3213011,1,436.9375
"130",3213011,2,496.1875
"131",3213011,3,103.9375
"132",3213011,4,284.875
"133",3213020,1,118.4375
"134",3213020,2,188.25
"135",3213020,3,37.125
"136",3213020,4,132.5
"137",3213021,1,143.125
"138",3213021,2,380
"139",3213021,3,71.8125
"140",3213021,4,210.6875
"141",3213030,1,187.9375
"142",3213030,2,494.375
"143",3213030,3,156.875
"144",3213030,4,278.6875
"145",3213031,1,119.4375
"146",3213031,2,218.625
"147",3213031,3,50.875
"148",3213031,4,209.25
"149",3213040,1,269.875
"150",3213040,2,502.9375
"151",3213040,3,40.6875
