"","subdistrict","code","area_ha"
"1",3212010,1,1369.1875
"2",3212010,2,2973.9375
"3",3212010,3,23
"4",3212010,4,20.25
"5",3212011,1,1330.8125
"6",3212011,2,4040
"7",3212011,3,2510.25
"8",3212011,4,134.0625
"9",3212020,1,2123.6875
"10",3212020,2,6819.625
"11",3212020,3,1044.875
"12",3212020,4,49.6875
"13",3212030,1,3476.5
"14",3212030,2,2484.75
"15",3212030,3,15.125
"16",3212030,4,256.5625
"17",3212040,1,1228.5625
"18",3212040,2,2834.6875
"19",3212040,3,12.9375
"20",3212040,4,24.125
"21",3212041,1,3048
"22",3212041,2,3820.5
"23",3212041,3,281.375
"24",3212041,4,93
"25",3212050,1,2671.375
"26",3212050,2,1763.875
"27",3212050,3,1.875
"28",3212050,4,262.1875
"29",3212060,1,1238.125
"30",3212060,2,1686.875
"31",3212060,3,16.6875
"32",3212060,4,653.0625
"33",3212061,1,1075.3125
"34",3212061,2,1617
"35",3212061,3,334.8125
"36",3212061,4,654.8125
"37",3212070,1,2209.3125
"38",3212070,2,659.8125
"39",3212070,3,0.75
"40",3212070,4,143.1875
"41",3212080,1,664.9375
"42",3212080,2,1430.8125
"43",3212080,3,3.0625
"44",3212080,4,380.75
"45",3212081,1,524.875
"46",3212081,2,1705.25
"47",3212081,3,2.5
"48",3212081,4,5.8125
"49",3212090,1,1080.5
"50",3212090,2,124.5625
"51",3212090,3,2093.8125
"52",3212090,4,1311.625
"53",3212100,1,754.75
"54",3212100,2,198.9375
"55",3212100,3,189
"56",3212100,4,913
"57",3212101,1,575.8125
"58",3212101,2,342.25
"59",3212101,3,257.1875
"60",3212101,4,1116.5625
"61",3212110,1,2070.625
"62",3212110,2,1240.625
"63",3212110,3,3
"64",3212110,4,366.8125
"65",3212120,1,2252.6875
"66",3212120,2,771
"67",3212120,3,4.8125
"68",3212120,4,1568.5625
"69",3212130,1,1522.4375
"70",3212130,2,273.9375
"71",3212130,3,18.0625
"72",3212130,4,782.5
"73",3212140,1,658.9375
"74",3212140,2,35.4375
"75",3212140,3,7.875
"76",3212140,4,378.8125
"77",3212150,1,831.625
"78",3212150,2,161.625
"79",3212150,3,153.25
"80",3212150,4,556.1875
"81",3212160,1,991.0625
"82",3212160,2,364.4375
"83",3212160,3,0.375
"84",3212160,4,15.75
"85",3212161,1,402.4375
"86",3212161,2,265.0625
"87",3212161,3,6.625
"88",3212161,4,18.25
"89",3212162,1,249.75
"90",3212162,2,336.1875
"91",3212162,3,0.625
"92",3212162,4,7.375
"93",3212170,1,1720.8125
"94",3212170,2,229.3125
"95",3212170,3,14.5
"96",3212170,4,500.4375
"97",3212171,1,593.75
"98",3212171,2,257.875
"99",3212171,3,163.5
"100",3212171,4,933.9375
"101",3212180,1,2373.5
"102",3212180,2,1742.5625
"103",3212180,3,418.75
"104",3212180,4,521.5
"105",3212190,1,2646
"106",3212190,2,643.5625
"107",3212190,3,716.4375
"108",3212190,4,1928.5625
"109",3212200,1,2470.125
"110",3212200,2,249.625
"111",3212200,3,63.75
"112",3212200,4,1041.4375
"113",3212210,1,2864.4375
"114",3212210,2,443.5
"115",3212210,3,37.5625
"116",3212210,4,3057.125
"117",3212220,1,414.25
"118",3212220,2,84.125
"119",3212220,3,553.9375
"120",3212220,4,2291.0625
"121",3212221,1,733.5625
"122",3212221,2,103.5
"123",3212221,3,461.25
"124",3212221,4,1213.0625
"125",3213010,1,289.4375
"126",3213010,2,165.625
"127",3213010,3,349.5625
"128",3213010,4,120.9375
"129",3213011,1,739.3125
"130",3213011,2,347.875
"131",3213011,3,226.875
"132",3213011,4,242.5
"133",3213020,1,292.625
"134",3213020,2,100.0625
"135",3213020,3,129.1875
"136",3213020,4,40.6875
"137",3213021,1,317.375
"138",3213021,2,164.6875
"139",3213021,3,250.75
"140",3213021,4,193.625
"141",3213030,1,423.9375
"142",3213030,2,356.9375
"143",3213030,3,349.625
"144",3213030,4,157.125
"145",3213031,1,178.4375
"146",3213031,2,129.4375
"147",3213031,3,281.75
"148",3213031,4,84
"149",3213040,1,354.375
"150",3213040,2,399.8125
"151",3213040,3,422.5
"152",3213040,4,75.875
"153",3213050,1,900.375
"154",3213050,2,578.1875
"155",3213050,3,348.875
"156",3213050,4,411.1875
"157",3213060,1,905.375
"158",3213060,2,906.5625
"159",3213060,3,50.5
"160",3213060,4,78.75
"161",3213070,1,639.75
"162",3213070,2,446.1875
"163",3213070,3,120.6875
"164",3213070,4,68.875
"165",3213080,1,1188.625
"166",3213080,2,666.1875
"167",3213080,3,268.875
"168",3213080,4,356.625
"169",3213081,1,202.875
"170",3213081,2,90.25
"171",3213081,3,257.625
"172",3213081,4,29.125
"173",3213090,1,1323.375
"174",3213090,2,303.4375
"175",3213090,3,73.125
"176",3213090,4,141.25
"177",3213100,1,3753.4375
"178",3213100,2,1072.5625
"179",3213100,3,428.5
"180",3213100,4,136.4375
"181",3213110,1,5725
"182",3213110,2,845.9375
"183",3213110,3,355.125
"184",3213110,4,116.5625
"185",3213120,1,831.0625
"186",3213120,2,386.4375
"187",3213120,3,28.625
"188",3213120,4,115.8125
"189",3213130,1,1262.5625
"190",3213130,2,1338.3125
"191",3213130,3,33.25
"192",3213130,4,41.6875
"193",3213140,1,945.875
"194",3213140,2,1682.5625
"195",3213140,3,9.875
"196",3213140,4,34.625
"197",3213141,1,1059.9375
"198",3213141,2,1955.875
"199",3213141,3,44.75
"200",3213141,4,71.5625
"201",3213150,1,1818.25
"202",3213150,2,4000.8125
"203",3213150,3,75.875
"204",3213150,4,26.625
"205",3213160,1,2347.5625
"206",3213160,2,678
"207",3213160,3,75.625
"208",3213160,4,2366.4375
"209",3213170,1,1434.4375
"210",3213170,2,2091
"211",3213170,3,0.5
"212",3213170,4,485.4375
"213",3213171,1,2599.3125
"214",3213171,2,241.1875
"215",3213171,3,532.625
"216",3213171,4,1948.9375
"217",3213180,1,6365.5
"218",3213180,2,926.9375
"219",3213180,3,90.5
"220",3213180,4,1413.8125
"221",3213190,1,678.5625
"222",3213190,2,42.25
"223",3213190,3,651.5625
"224",3213190,4,748.125
"225",3213191,1,1155.375
"226",3213191,2,368.0625
"227",3213191,3,749.5
"228",3213191,4,1017.8125
"229",3213200,1,94.125
"230",3213200,2,341.875
"231",3213200,3,1088.875
"232",3213200,4,866.625
"233",3213201,1,1051.25
"234",3213201,2,121.875
"235",3213201,3,563.5
"236",3213201,4,2774.75
"237",3213210,1,294.3125
"238",3213210,2,585.25
"239",3213210,3,1151.375
"240",3213210,4,651.8125
"241",3213220,1,3200.1875
"242",3213220,2,533.9375
"243",3213220,3,254
"244",3213220,4,1230.8125
"245",3215010,1,412.875
"246",3215010,2,907.3125
"247",3215010,3,558.125
"248",3215010,4,478.875
"249",3215011,1,554.9375
"250",3215011,2,746.5625
"251",3215011,3,376.9375
"252",3215011,4,166.8125
"253",3215020,1,790.1875
"254",3215020,2,76.875
"255",3215020,3,98.5
"256",3215020,4,199.9375
"257",3215031,1,698.875
"258",3215031,2,83.6875
"259",3215031,3,126.9375
"260",3215031,4,73.875
"261",3215032,1,425.875
"262",3215032,2,288.0625
"263",3215032,3,61.5
"264",3215032,4,38.375
"265",3215040,1,1660.4375
"266",3215040,2,205.4375
"267",3215040,3,328.5625
"268",3215040,4,297.8125
"269",3215050,1,303.75
"270",3215050,2,18.9375
"271",3215050,3,5.375
"272",3215050,4,3.0625
"273",3215051,1,1123.125
"274",3215051,2,241.9375
"275",3215051,3,313.4375
"276",3215051,4,79.5625
"277",3215060,1,3082.3125
"278",3215060,2,382.1875
"279",3215060,3,6.3125
"280",3215060,4,33.0625
"281",3215070,1,3802.3125
"282",3215070,2,101.8125
"283",3215070,3,6.75
"284",3215070,4,47.75
"285",3215071,1,3722.625
"286",3215071,2,192.0625
"287",3215071,3,11.625
"288",3215071,4,399.125
"289",3215072,1,1294.75
"290",3215072,2,91.9375
"291",3215072,3,3.75
"292",3215072,4,12.125
"293",3215081,1,2186.5625
"294",3215081,2,86.4375
"295",3215081,3,882.0625
"296",3215081,4,1872.375
"297",3215082,1,1500.125
"298",3215082,2,68
"299",3215082,3,1933.75
"300",3215082,4,1919.75
"301",3215090,1,2316.3125
"302",3215090,2,521.25
"303",3215090,3,86.25
"304",3215090,4,1106.0625
"305",3215100,1,3203
"306",3215100,2,254.5
"307",3215100,3,193.6875
"308",3215100,4,486.5
"309",3215111,1,1135.375
"310",3215111,2,530.25
"311",3215111,3,649.5625
"312",3215111,4,98.9375
"313",3215112,1,552.25
"314",3215112,2,321.125
"315",3215112,3,361.8125
"316",3215112,4,115.125
"317",3215113,1,793.8125
"318",3215113,2,242.9375
"319",3215113,3,1023.6875
"320",3215113,4,147.375
"321",3215120,1,2114.375
"322",3215120,2,1019.75
"323",3215120,3,285.375
"324",3215120,4,88.375
"325",3215130,1,1857.875
"326",3215130,2,561.125
"327",3215130,3,2734.0625
"328",3215130,4,2053.875
"329",3215140,1,2871.25
"330",3215140,2,358.625
"331",3215140,3,158.5625
"332",3215140,4,1052.6875
"333",3215150,1,865.3125
"334",3215150,2,247.9375
"335",3215150,3,187.6875
"336",3215150,4,618
"337",3215151,1,136.0625
"338",3215151,2,96.5
"339",3215151,3,1465.3125
"340",3215151,4,662.375
"341",3215160,1,788.125
"342",3215160,2,304.875
"343",3215160,3,2225.3125
"344",3215160,4,2019.125
"345",3215161,1,526.3125
"346",3215161,2,427
"347",3215161,3,2945.0625
"348",3215161,4,1343.0625
"349",3215170,1,264
"350",3215170,2,695.625
"351",3215170,3,2614.125
"352",3215170,4,384.25
"353",3215180,1,50
"354",3215180,2,450.0625
"355",3215180,3,975.8125
"356",3215180,4,493.25
"357",3215190,1,22.4375
"358",3215190,2,411.1875
"359",3215190,3,1130.75
"360",3215190,4,664.4375
"361",3215200,1,1.6875
"362",3215200,2,19
