"","subdistrict","code","area_ha"
"1",3212010,1,1033.3125
"2",3212010,2,561.1875
"3",3212010,3,2097.8125
"4",3212010,4,695.75
"5",3212011,1,3741.9375
"6",3212011,2,503.25
"7",3212011,3,2972.5
"8",3212011,4,801.1875
"9",3212020,1,4996.8125
"10",3212020,2,254.125
"11",3212020,3,3351.1875
"12",3212020,4,1440.1875
"13",3212030,1,1024
"14",3212030,2,961.4375
"15",3212030,3,2453.3125
"16",3212030,4,1795.375
"17",3212040,1,719.625
"18",3212040,2,129.5
"19",3212040,3,1935.625
"20",3212040,4,1316.1875
"21",3212041,1,3290.9375
"22",3212041,2,342.125
"23",3212041,3,1801.8125
"24",3212041,4,1809.25
"25",3212050,1,277.75
"26",3212050,2,86.1875
"27",3212050,3,3608.375
"28",3212050,4,728.375
"29",3212060,1,393.4375
"30",3212060,2,1146.8125
"31",3212060,3,1323
"32",3212060,4,730.625
"33",3212061,1,533.4375
"34",3212061,2,1644.625
"35",3212061,3,884.5
"36",3212061,4,616.9375
"37",3212070,1,351.3125
"38",3212070,2,400.125
"39",3212070,3,944.6875
"40",3212070,4,1316.875
"41",3212080,1,184.4375
"42",3212080,2,738.9375
"43",3212080,3,1258.875
"44",3212080,4,296.1875
"45",3212081,1,156.875
"46",3212081,2,140.8125
"47",3212081,3,1806.3125
"48",3212081,4,134.75
"49",3212090,1,2169.4375
"50",3212090,2,2425.9375
"51",3212090,3,7.5625
"52",3212090,4,5.875
"53",3212100,1,333.5
"54",3212100,2,1055.4375
"55",3212100,3,530.375
"56",3212100,4,136
"57",3212101,1,348.8125
"58",3212101,2,761.4375
"59",3212101,3,944.25
"60",3212101,4,239.1875
"61",3212110,1,211.125
"62",3212110,2,752.8125
"63",3212110,3,2048.4375
"64",3212110,4,671.8125
"65",3212120,1,469.9375
"66",3212120,2,1309.5
"67",3212120,3,1998.125
"68",3212120,4,819.4375
"69",3212130,1,148.6875
"70",3212130,2,498.25
"71",3212130,3,1690.5625
"72",3212130,4,261.4375
"73",3212140,1,467.125
"74",3212140,2,219.125
"75",3212140,3,347.625
"76",3212140,4,47.0625
"77",3212150,1,536.6875
"78",3212150,2,432.8125
"79",3212150,3,645.3125
"80",3212150,4,88.625
"81",3212160,1,93.0625
"82",3212160,2,119.5
"83",3212160,3,631.5625
"84",3212160,4,528.125
"85",3212161,1,8.375
"86",3212161,2,32.5
"87",3212161,3,483.125
"88",3212161,4,168.875
"89",3212162,1,18.125
"90",3212162,2,144.5
"91",3212162,3,340.5
"92",3212162,4,90.9375
"93",3212170,1,144.5
"94",3212170,2,192.3125
"95",3212170,3,1837.5625
"96",3212170,4,293.5625
"97",3212171,1,52.1875
"98",3212171,2,350.3125
"99",3212171,3,1233.4375
"100",3212171,4,314.3125
"101",3212180,1,428
"102",3212180,2,916.625
"103",3212180,3,3166.4375
"104",3212180,4,545.5
"105",3212190,1,510.75
"106",3212190,2,3370.9375
"107",3212190,3,1748.75
"108",3212190,4,305.3125
"109",3212200,1,270.625
"110",3212200,2,2559.3125
"111",3212200,3,961.8125
"112",3212200,4,33.5625
"113",3212210,1,353.875
"114",3212210,2,5189.75
"115",3212210,3,842.25
"116",3212210,4,19.9375
"117",3212220,1,520.9375
"118",3212220,2,2811.3125
"119",3212220,3,9.9375
"120",3212220,4,1.8125
"121",3212221,1,274.9375
"122",3212221,2,2231.375
"123",3212221,3,4.0625
"124",3212221,4,2.25
"125",3213010,1,506.625
"126",3213010,2,70.875
"127",3213010,3,226.875
"128",3213010,4,116.625
"129",3213011,1,869.875
"130",3213011,2,158.875
"131",3213011,3,335.8125
"132",3213011,4,191.25
"133",3213020,1,370.75
"134",3213020,2,20.9375
"135",3213020,3,73.4375
"136",3213020,4,92.4375
"137",3213021,1,549.8125
"138",3213021,2,62.125
"139",3213021,3,214.5625
"140",3213021,4,97.5625
"141",3213030,1,640.25
"142",3213030,2,100.1875
"143",3213030,3,417.0625
"144",3213030,4,128.4375
"145",3213031,1,262.3125
"146",3213031,2,59.5625
"147",3213031,3,261.4375
"148",3213031,4,87.3125
"149",3213040,1,577.25
"150",3213040,2,89.75
"151",3213040,3,166.875
"152",3213040,4,414.5
"153",3213050,1,752.8125
"154",3213050,2,391
"155",3213050,3,779.1875
"156",3213050,4,317.25
"157",3213060,1,724.5
"158",3213060,2,750.75
"159",3213060,3,251.625
"160",3213060,4,216.5
"161",3213070,1,466.875
"162",3213070,2,419.375
"163",3213070,3,267.0625
"164",3213070,4,124.25
"165",3213080,1,711.25
"166",3213080,2,478.375
"167",3213080,3,839.1875
"168",3213080,4,458.125
"169",3213081,1,178.1875
"170",3213081,2,71.75
"171",3213081,3,249.6875
"172",3213081,4,80.3125
"173",3213090,1,595.5625
"174",3213090,2,401.9375
"175",3213090,3,498.9375
"176",3213090,4,354.75
"177",3213100,1,1948.75
"178",3213100,2,1431.6875
"179",3213100,3,1468.3125
"180",3213100,4,551.125
"181",3213110,1,410.625
"182",3213110,2,1117.125
"183",3213110,3,4703
"184",3213110,4,811.3125
"185",3213120,1,226
"186",3213120,2,446.25
"187",3213120,3,624.25
"188",3213120,4,71.6875
"189",3213130,1,345.9375
"190",3213130,2,748.4375
"191",3213130,3,1405.875
"192",3213130,4,177.625
"193",3213140,1,625.8125
"194",3213140,2,886.9375
"195",3213140,3,883.9375
"196",3213140,4,276.5
"197",3213141,1,466.6875
"198",3213141,2,1940.1875
"199",3213141,3,540.8125
"200",3213141,4,184.5
"201",3213150,1,1798.5625
"202",3213150,2,2361.6875
"203",3213150,3,1331.875
"204",3213150,4,431.375
"205",3213160,1,339.375
"206",3213160,2,4413.1875
"207",3213160,3,695.375
"208",3213160,4,24.1875
"209",3213170,1,249.875
"210",3213170,2,2768.9375
"211",3213170,3,944.8125
"212",3213170,4,46.25
"213",3213171,1,385.4375
"214",3213171,2,4901.1875
"215",3213171,3,36.5
"216",3213180,1,857.5
"217",3213180,2,6368.75
"218",3213180,3,1477.8125
"219",3213180,4,98.375
"220",3213190,1,240.4375
"221",3213190,2,1863.4375
"222",3213190,3,15.625
"223",3213190,4,2.375
"224",3213191,1,276.4375
"225",3213191,2,2829.5
"226",3213191,3,149.125
"227",3213191,4,37.3125
"228",3213200,1,780
"229",3213200,2,1461.3125
"230",3213200,3,104.5
"231",3213200,4,48.3125
"232",3213201,1,600.4375
"233",3213201,2,3903.0625
"234",3213201,3,7.625
"235",3213201,4,0.25
"236",3213210,1,243.5625
"237",3213210,2,2078.5625
"238",3213210,3,224.0625
"239",3213210,4,138.4375
"240",3213220,1,508.625
"241",3213220,2,4678.0625
"242",3213220,3,17.9375
"243",3213220,4,13.0625
"244",3215010,1,1804.25
"245",3215010,2,382.875
"246",3215010,3,586.5625
"247",3215010,4,220
"248",3215011,1,941.9375
"249",3215011,2,156.875
"250",3215011,3,632.1875
"251",3215011,4,202.875
"252",3215020,1,626.3125
"253",3215020,2,88.125
"254",3215020,3,320.125
"255",3215020,4,135
"256",3215031,1,665.5625
"257",3215031,2,128.6875
"258",3215031,3,118.4375
"259",3215031,4,102.9375
"260",3215032,1,952.625
"261",3215032,2,1094.625
"262",3215032,3,452.4375
"263",3215032,4,111.875
"264",3215040,1,1453.75
"265",3215040,2,484.5
"266",3215040,3,323.3125
"267",3215040,4,232.4375
"268",3215050,1,159.125
"269",3215050,2,33.6875
"270",3215050,3,85.4375
"271",3215050,4,55.25
"272",3215051,1,406.4375
"273",3215051,2,72.1875
"274",3215051,3,956.3125
"275",3215051,4,323.1875
"276",3215060,1,428.4375
"277",3215060,2,239.4375
"278",3215060,3,1853.375
"279",3215060,4,983.125
"280",3215070,1,188
"281",3215070,2,811.0625
"282",3215070,3,2101.375
"283",3215070,4,378.9375
"284",3215071,1,381.9375
"285",3215071,2,3620.9375
"286",3215071,3,125.6875
"287",3215071,4,0.875
"288",3215072,1,204.375
"289",3215072,2,122.3125
"290",3215072,3,472.3125
"291",3215072,4,597.8125
"292",3215081,1,260.3125
"293",3215081,2,4369.0625
"294",3215081,3,6.875
"295",3215082,1,505.625
"296",3215082,2,4866.8125
"297",3215082,3,26.5625
"298",3215082,4,14.375
"299",3215090,1,562.3125
"300",3215090,2,1879.75
"301",3215090,3,1321.125
"302",3215090,4,267
"303",3215100,1,400.8125
"304",3215100,2,2392.9375
"305",3215100,3,1226.25
"306",3215100,4,118.5
"307",3215111,1,220.25
"308",3215111,2,106.625
"309",3215111,3,1227.9375
"310",3215111,4,859.3125
"311",3215112,1,495.0625
"312",3215112,2,144.3125
"313",3215112,3,337
"314",3215112,4,374.25
"315",3215113,1,478.6875
"316",3215113,2,363.0625
"317",3215113,3,699.0625
"318",3215113,4,700.4375
"319",3215120,1,328.625
"320",3215120,2,808.3125
"321",3215120,3,1810.5625
"322",3215120,4,561.5
"323",3215130,1,450.625
"324",3215130,2,6364.375
"325",3215130,3,131.75
"326",3215130,4,258.3125
"327",3215140,1,278.625
"328",3215140,2,3033.5
"329",3215140,3,1047.75
"330",3215140,4,76.625
"331",3215150,1,187.75
"332",3215150,2,1015.875
"333",3215150,3,1092.8125
"334",3215150,4,160.1875
"335",3215151,1,1014.25
"336",3215151,2,2301.75
"337",3215151,3,3.125
"338",3215151,4,71.9375
"339",3215160,1,1134.1875
"340",3215160,2,3666.4375
"341",3215160,3,4.1875
"342",3215160,4,533.5
"343",3215161,1,374.375
"344",3215161,2,4567.3125
"345",3215161,3,75.875
"346",3215161,4,221.875
"347",3215170,1,1303.0625
"348",3215170,2,2010.4375
"349",3215170,3,340.0625
"350",3215170,4,1116.1875
"351",3215180,1,1530.875
"352",3215180,2,2213.1875
"353",3215180,3,164.8125
"354",3215180,4,1151.5
"355",3215190,1,241.9375
"356",3215190,2,4037.3125
"357",3215190,3,290.0625
"358",3215190,4,305.5
"359",3215200,1,473.375
"360",3215200,2,2425.3125
"361",3215200,3,77.4375
"362",3215200,4,31
