"","code","area_ha"
"1","1",12086
"2","2",59504
"3","3",1466
"4","4",27687
"5","10",61479
"6","27",1
"7","59",214
"8","123",4163
"9","155",4
"10","187",50
"11","235",782
"12","249",21035
"13","251",120767
