"","x"
"Accuracy",0.726256983240223
"Kappa",0.635009310986965
"AccuracyLower",0.69201128408109
"AccuracyUpper",0.758626001572382
"AccuracyNull",0.25
"AccuracyPValue",3.44166564052621e-157
"McnemarPValue",7.03289953822632e-06
