"","x"
"Accuracy",0.434357541899441
"Kappa",0.245810055865922
"AccuracyLower",0.397687609256044
"AccuracyUpper",0.471570472697689
"AccuracyNull",0.25
"AccuracyPValue",5.3950914030368e-27
"McnemarPValue",1.56343067768812e-42
