"","x"
"Accuracy",0.490223463687151
"Kappa",0.320297951582868
"AccuracyLower",0.453013557944732
"AccuracyUpper",0.527514224860088
"AccuracyNull",0.25
"AccuracyPValue",1.62281703991772e-43
"McnemarPValue",3.38863542983152e-54
