"","x"
"Accuracy",0.920391061452514
"Kappa",0.893854748603352
"AccuracyLower",0.898085383130563
"AccuracyUpper",0.939149854131189
"AccuracyNull",0.25
"AccuracyPValue",1.82537493512507e-319
"McnemarPValue",0.230532600279476
