"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"1","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,1,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"2","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,2,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"3","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,4,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"4","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,8,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"5","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,16,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"6","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,32,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"7","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,64,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"8","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,128,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"9","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,256,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
"10","Phase ~ VH1 + VH3","svmRadial",1676,716,2,"noProc",2.98023223876953e-08,512,0,-0.333333333333333,0.839385474860335,0.78584729981378,0.810404475306128,0.865535304910521,0.25,2.9155105014297e-241,3.03392883543983e-06,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.901303538175047,0.985102420856611,0.947858472998138,0.951582867783985,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.964143426294821,0.913644214162349,0.940850277264325,0.97148288973384,0.752336448598131,0.941605839416058,0.84,0.863157894736842,0.899441340782123,0.720670391061452,0.82122905027933,0.916201117318436,0.819338422391858,0.816455696202532,0.830508474576271,0.888888888888889,0.25,0.25,0.25,0.25,0.224860335195531,0.180167597765363,0.205307262569832,0.229050279329609,0.298882681564246,0.191340782122905,0.244413407821229,0.26536312849162,0.900372439478585,0.852886405959032,0.884543761638734,0.93389199255121
