"","x"
"Accuracy",0.857541899441341
"Kappa",0.810055865921788
"AccuracyLower",0.829770351825801
"AccuracyUpper",0.882325968848027
"AccuracyNull",0.25
"AccuracyPValue",3.55501874948054e-257
"McnemarPValue",0.00174023435111437
