"","x"
"Accuracy",0.923184357541899
"Kappa",0.897579143389199
"AccuracyLower",0.901185227341631
"AccuracyUpper",0.941610532312819
"AccuracyNull",0.25
"AccuracyPValue",1.48219693752374e-322
"McnemarPValue",0.468989444996979
