"","code","area_ha"
"1","1",3754
"2","2",15967
"3","3",5097
"4","4",8622
"5","27",3205
"6","43",13
"7","59",7709
"8","91",313
"9","107",45
"10","123",13760
"11","155",794
"12","171",1
"13","187",1103
"14","219",107
"15","233",39
"16","235",602
"17","249",18357
"18","251",160540
