"","paddy_raster_df","Freq"
"1","101",25344.625
"2","102",29773.75
"3","103",1927.3125
"4","201",10461.375
"5","202",189889.125
"6","203",7860.125
"7","301",2060.9375
"8","302",4642.8125
"9","303",2600.1875
"10","304",2367.75
"11","401",4312.8125
"12","402",7735.875
"13","404",8282.5
