"","code","area_ha"
"1","1",86024
"2","2",17496
"3","3",3360
"4","4",22523
"5","10",16255
"6","27",13
"7","59",552
"8","91",1
"9","123",4944
"10","155",1
"11","187",77
"12","249",8075
"13","251",80707
