"","code","area_ha"
"1","1",19
"2","2",17
"3","10",130955
"4","27",23116
"5","28",4061
"6","59",38549
"7","91",559
"8","123",42701
"9","155",5565
"10","187",16234
"11","219",997
"12","249",4
"13","251",46461
