"","paddy_raster_df","Freq"
"1","101",35393.8125
"2","102",16100.125
"3","103",2395.0625
"4","201",8668.3125
"5","202",97139.625
"6","203",21126.3125
"7","301",5028.5
"8","302",1307
"9","303",10880.0625
"10","304",11369.4375
"11","401",5930
"12","402",18955.1875
"13","404",72651
