"","paddy_raster_df","Freq"
"1","101",31646.9375
"2","102",9249.25
"3","103",3649.25
"4","201",2725.375
"5","202",82568.5
"6","203",16382.1875
"7","301",4617.5
"8","302",1150.3125
"9","303",25254.8125
"10","304",17054.5625
"11","401",3454.3125
"12","402",5191.75
"13","404",77397.25
