"","code","area_ha"
"1","1",1934
"2","2",2659
"3","3",1455
"4","4",6137
"5","11",9
"6","27",523
"7","43",75
"8","59",3833
"9","91",28
"10","107",173
"11","123",21335
"12","139",1
"13","155",106
"14","171",3
"15","187",1790
"16","219",4
"17","233",2
"18","235",2250
"19","249",7317
"20","251",190394
