"","code","area_ha"
"1","1",97315
"2","2",4676
"3","3",1643
"4","4",27026
"5","43",1
"6","59",25
"7","107",18
"8","123",355
"9","233",1460
"10","235",3768
"11","249",29327
"12","251",74414
