"","code","area_ha"
"1","1",12553
"2","2",52233
"3","3",14142
"4","4",63180
"5","27",62
"6","43",12
"7","59",171
"8","91",8
"9","107",43
"10","123",995
"11","155",3
"12","171",1
"13","187",54
"14","219",4
"15","233",212
"16","235",1312
"17","249",33900
"18","251",130353
