"","paddy_raster_df","Freq"
"1","101",7307.6875
"2","102",6906.625
"3","103",1514.8125
"4","104",15489.75
"5","201",2471.6875
"6","202",74816.75
"7","203",15457.5
"8","204",2940.4375
"9","301",7322.4375
"10","302",809.875
"11","303",24309.3125
"12","304",24494.1875
"13","401",2712.625
"14","402",6329.875
"15","403",763.4375
"16","404",87470.375
