"","code","area_ha"
"1","1",51728
"2","2",120123
"3","3",2368
"4","4",86530
"5","27",23
"6","43",17
"7","59",433
"8","107",41
"9","123",1471
"10","155",9
"11","187",179
"12","233",91
"13","235",1118
"14","249",1635
"15","251",43472
