"","code","area_ha"
"1","1",14726
"2","2",61732
"3","3",27699
"4","4",23944
"5","59",18
"6","107",7
"7","123",214
"8","187",4
"9","233",326
"10","235",1623
"11","249",21993
"12","251",156952
