"","paddy_raster_df","Freq"
"1","101",6477.625
"2","102",4857.375
"3","103",2809.6875
"4","104",21713.5
"5","201",3445.625
"6","202",88500.9375
"7","203",24214.6875
"8","204",10674.5625
"9","301",1700.3125
"10","302",912.0625
"11","303",19001.625
"12","304",21357.875
"13","401",7150.25
"14","402",15281.4375
"15","403",2887.5625
"16","404",77092.875
