"","code","area_ha"
"1","1",51
"2","2",594
"3","3",3993
"4","4",2068
"5","11",375
"6","12",2
"7","27",3421
"8","28",1384
"9","43",287
"10","59",7929
"11","60",13
"12","91",44
"13","107",815
"14","123",16778
"15","139",71
"16","155",439
"17","156",81
"18","171",162
"19","187",1879
"20","203",1
"21","219",19
"22","233",44
"23","235",8714
"24","249",971
"25","251",189893
