"","code","area_ha"
"1","1",20248
"2","2",31173
"3","3",4336
"4","4",97213
"5","27",248
"6","59",1747
"7","91",44
"8","123",5016
"9","155",53
"10","187",293
"11","219",5
"12","249",4847
"13","251",74805
