"","code","area_ha"
"1","1",7228
"2","2",1113
"3","3",9965
"4","4",17868
"5","10",85446
"6","27",15
"7","59",1693
"8","91",2
"9","123",7128
"10","155",4
"11","187",213
"12","249",5919
"13","251",103434
