"","code","area_ha"
"1","1",2889
"2","2",17928
"3","3",4277
"4","4",3465
"5","11",86
"6","27",2273
"7","43",181
"8","59",6119
"9","75",1
"10","91",133
"11","107",217
"12","123",13026
"13","139",69
"14","155",506
"15","171",84
"16","187",905
"17","219",36
"18","233",7
"19","235",1762
"20","249",18643
"21","251",236631
