"","code","area_ha"
"1","1",8313
"2","2",70092
"3","3",35943
"4","4",55871
"5","27",416
"6","59",2553
"7","91",25
"8","123",8335
"9","155",840
"10","187",2431
"11","219",51
"12","249",9998
"13","251",114349
