"","paddy_raster_df","Freq"
"1","101",53932.375
"2","102",26638.5
"3","103",2366.5
"4","201",7209.25
"5","202",88101.0625
"6","203",13217.25
"7","301",3677.0625
"8","302",1606.8125
"9","303",15910.6875
"10","304",20178.75
"11","401",8573.75
"12","402",12805.8125
"13","404",52862
