"","paddy_raster_df","Freq"
"1","101",144586.375
"2","102",12512.8125
"3","103",1257.3125
"4","201",9240.75
"5","202",48189.6875
"6","203",4761
"7","301",5254
"8","302",2802.625
"9","303",5525.5
"10","304",28092.4375
"11","401",10618.3125
"12","402",1360.875
"13","404",32737.1875
