"","code","area_ha"
"1","1",25465
"2","2",51335
"3","3",22224
"4","4",91615
"5","10",2935
"6","59",33
"7","107",172
"8","123",20890
"9","187",2
"10","233",29
"11","235",759
"12","249",813
"13","251",92966
