"","code","area_ha"
"1","1",884
"2","2",17554
"3","3",12696
"4","4",11517
"5","10",35283
"6","27",24
"7","59",826
"8","91",1
"9","123",5757
"10","187",74
"11","249",14103
"12","251",210519
