"","code","area_ha"
"1","1",433
"2","2",4148
"3","3",4382
"4","4",2212
"5","11",2
"6","27",317
"7","43",18
"8","59",5562
"9","91",36
"10","107",170
"11","123",17847
"12","155",85
"13","171",2
"14","187",745
"15","219",3
"16","233",82
"17","235",1554
"18","249",6644
"19","251",195786
