"","code","area_ha"
"1","1",717
"2","2",262
"3","3",3148
"4","4",980
"5","11",642
"6","12",83
"7","27",17775
"8","28",1871
"9","43",1167
"10","59",91259
"11","107",1166
"12","123",158776
"13","187",691
"14","235",723
"15","251",29978
