"","paddy_raster_df","Freq"
"1","101",45574.375
"2","102",11461.6875
"3","103",12416.4375
"4","201",6473.25
"5","202",115864.5625
"6","203",24829
"7","301",11669.625
"8","302",2847.9375
"9","303",44599.75
"10","304",16317.3125
"11","401",734.75
"12","402",864.0625
"13","404",13192.6875
