"","paddy_raster_df","Freq"
"1","101",73152.875
"2","102",62329.6875
"3","103",5862.75
"4","201",10083.4375
"5","202",99039.375
"6","203",6187.375
"7","301",536.125
"8","302",1917.4375
"9","303",888.625
"10","304",4817.375
"11","401",2157.8125
"12","402",12237.75
"13","404",27743.3125
