"","code","area_ha"
"1","1",58618
"2","2",83890
"3","3",51634
"4","4",71001
"5","27",794
"6","43",31
"7","59",2469
"8","91",87
"9","107",91
"10","123",5043
"11","155",159
"12","171",2
"13","187",358
"14","219",19
"15","233",26
"16","235",1003
"17","249",2085
"18","251",31927
