"","code","area_ha"
"1","1",36209
"2","2",130003
"3","3",49558
"4","4",15602
"5","10",44975
"6","27",64
"7","59",209
"8","91",4
"9","123",750
"10","155",6
"11","187",34
"12","249",9156
"13","251",22668
