"","paddy_raster_df","Freq"
"1","101",40333.3125
"2","102",43128.5
"3","103",2451.25
"4","201",12578.75
"5","202",155687.75
"6","203",7244.5
"7","301",2367.75
"8","302",5977.4375
"9","303",2228.6875
"10","304",2355.375
"11","401",2583.25
"12","402",10750.8125
"13","404",19196.1875
